HJD mag emag
2455820.56199467 13.588 0.015
2455839.52441602 13.684 0.016
2456507.49557602 13.513 0.013
2456484.67874153 13.592 0.014
2456509.54330404 13.556 0.014
2455806.59149225 13.608 0.016
2456020.78712759 13.64 0.015
2456115.59726817 13.649 0.015
2457113.90829559 13.58 0.015
2456527.63701619 13.533 0.014
2456373.87737575 13.584 0.014
2456089.68388841 13.639 0.015
2455824.58287128 13.602 0.016
2456197.53362009 13.632 0.015
2456560.54846487 13.58 0.015
2456127.53466249 13.634 0.016
2456195.53998833 13.641 0.016
2456129.66305532 13.662 0.015
2456126.59386375 13.659 0.016
2456102.57052638 13.617 0.015
2455309.73733315 13.651 0.015
2456487.7077296 13.582 0.015
2456196.52480044 13.628 0.016
2456461.66384021 13.591 0.015
2455451.57393543 13.636 0.016
2457268.51535307 13.609 0.015
2456717.88975518 13.585 0.015
2456004.79832905 13.608 0.016
2457274.52131034 13.608 0.015
2456141.60817285 13.654 0.015
2456534.60024225 13.573 0.015
2456094.64573887 13.641 0.016
2456130.6919066 13.65 0.016
2456155.52380353 13.612 0.015
2456367.81714336 13.596 0.015
2456572.53104322 13.55 0.014
2456114.5817467 13.645 0.015
2456112.71944072 13.677 0.016
2456559.50081556 13.586 0.016
2456095.61755661 13.639 0.015
2456370.88031696 13.612 0.016
2456799.65187058 13.634 0.018
2456366.82812411 13.608 0.016
2457241.6781982 13.6 0.016
2456798.81227452 13.561 0.015
2455780.70154508 13.588 0.016
2456144.51074063 13.616 0.016
2456799.62756197 13.553 0.018
2455334.81554968 13.638 0.017
2457273.55282982 13.589 0.018
2457253.60681892 13.606 0.017
2455445.55984062 13.617 0.017
2456583.48652096 13.464 0.017
2456507.55927067 13.536 0.016
2456125.66009827 13.663 0.018
2456158.68093695 13.641 0.018
2457226.633823 13.605 0.018
2455847.54621465 13.623 0.02
2456198.56201431 13.63 0.018
2456770.80960466 13.55 0.021
2456157.565304 13.64 0.019
2456128.67174937 13.603 0.02
2456157.67992577 13.515 0.028
