HJD mag emag
2455820.56199467 13.788 0.021
2455839.52441602 13.778 0.021
2456507.49557602 13.633 0.019
2456484.67874153 13.654 0.017
2456509.54330404 13.617 0.018
2455806.59149225 13.537 0.016
2456020.78712759 13.781 0.02
2457113.90829559 13.573 0.019
2456089.68388841 13.731 0.021
2455824.58287128 13.801 0.022
2456197.53362009 13.643 0.016
2456129.66305532 13.738 0.018
2455309.73733315 14.043 0.025
2456487.7077296 13.659 0.018
2456196.52480044 13.621 0.017
2455451.57393543 13.797 0.02
2457268.51535307 13.641 0.017
2456717.88975518 13.601 0.018
2456004.79832905 13.784 0.02
2456141.60817285 13.602 0.016
2456094.64573887 13.657 0.019
2456155.52380353 13.689 0.02
2456367.81714336 13.595 0.017
2456572.53104322 13.588 0.017
2456095.61755661 13.621 0.019
2456370.88031696 13.663 0.02
2456799.65187058 13.643 0.02
2456366.82812411 13.608 0.019
2457241.6781982 13.583 0.017
2456799.62756197 13.567 0.021
2457273.55282982 13.594 0.019
2457253.60681892 13.579 0.019
2456779.9216732 14.118 0.037
2456365.82303491 13.554 0.029
