HJD mag emag
2455820.56199467 13.655 0.015
2455839.52441602 13.679 0.016
2456507.49557602 13.701 0.016
2456484.67874153 13.72 0.015
2456509.54330404 13.7 0.016
2455806.59149225 13.667 0.017
2456020.78712759 13.611 0.015
2456115.59726817 13.679 0.015
2457113.90829559 13.653 0.016
2456527.63701619 13.674 0.016
2456373.87737575 13.687 0.016
2456089.68388841 13.595 0.015
2455824.58287128 13.706 0.017
2456197.53362009 13.593 0.015
2456560.54846487 13.643 0.016
2456127.53466249 13.572 0.015
2456195.53998833 13.593 0.015
2456129.66305532 13.602 0.015
2456126.59386375 13.577 0.015
2456102.57052638 13.695 0.016
2455309.73733315 13.767 0.016
2456487.7077296 13.704 0.016
2456196.52480044 13.585 0.015
2456461.66384021 13.657 0.015
2455451.57393543 13.702 0.017
2457268.51535307 13.67 0.016
2456717.88975518 13.698 0.016
2456004.79832905 13.784 0.018
2457274.52131034 13.72 0.016
2456141.60817285 13.795 0.017
2456534.60024225 13.702 0.017
2456094.64573887 13.607 0.015
2456130.6919066 13.611 0.015
2456155.52380353 13.6 0.015
2456367.81714336 13.702 0.017
2456572.53104322 13.711 0.017
2456114.5817467 13.696 0.016
2456112.71944072 13.74 0.017
2456559.50081556 13.654 0.017
2456095.61755661 13.615 0.015
2456370.88031696 13.692 0.017
2456366.82812411 13.679 0.017
2457241.6781982 13.725 0.018
2456798.81227452 13.647 0.016
2455780.70154508 13.643 0.017
2456144.51074063 13.769 0.019
2456799.62756197 13.621 0.02
2455334.81554968 13.629 0.017
2457273.55282982 13.718 0.02
2457253.60681892 13.687 0.018
2455445.55984062 13.715 0.018
2456583.48652096 13.74 0.022
2456507.55927067 13.696 0.018
2456125.66009827 13.594 0.017
2456158.68093695 13.622 0.018
2457226.633823 13.678 0.019
2455847.54621465 13.579 0.02
2456198.56201431 13.62 0.018
2456770.80960466 13.586 0.02
2456157.565304 13.614 0.018
2456422.9019975 13.657 0.021
2456779.9216732 13.67 0.023
2456128.67174937 13.601 0.02
2456157.67992577 13.575 0.024
