HJD mag emag
2455839.52441602 13.706 0.016
2456507.49557602 13.649 0.015
2456020.78712759 13.672 0.016
2456115.59726817 13.761 0.016
2457113.90829559 13.603 0.015
2456527.63701619 13.647 0.015
2456373.87737575 13.771 0.017
2456089.68388841 13.772 0.017
2456195.53998833 13.777 0.018
2456126.59386375 13.749 0.017
2455309.73733315 13.762 0.016
2456196.52480044 13.759 0.018
2456461.66384021 13.74 0.017
2455451.57393543 13.691 0.017
2457268.51535307 13.71 0.017
2456004.79832905 13.679 0.017
2457274.52131034 13.685 0.016
2456534.60024225 13.652 0.016
2456155.52380353 13.766 0.017
2456572.53104322 13.624 0.015
2456112.71944072 13.794 0.019
2456559.50081556 13.669 0.017
2456370.88031696 13.773 0.018
2456366.82812411 13.804 0.019
2457241.6781982 13.694 0.018
2456798.81227452 13.639 0.016
2455780.70154508 13.688 0.018
2456144.51074063 13.758 0.019
2456799.62756197 13.621 0.019
2455334.81554968 13.67 0.017
2457253.60681892 13.668 0.019
2455445.55984062 13.659 0.019
2456583.48652096 13.599 0.019
2456507.55927067 13.629 0.018
2456125.66009827 13.788 0.02
2456158.68093695 13.833 0.022
2457226.633823 13.664 0.019
2455847.54621465 13.782 0.023
2456198.56201431 13.76 0.02
2456770.80960466 13.577 0.022
2456157.565304 13.765 0.021
2456422.9019975 13.741 0.023
2456779.9216732 13.642 0.021
2456128.67174937 13.757 0.024
