HJD mag emag
2455820.56199467 14.625 0.037
2455839.52441602 14.645 0.038
2456507.49557602 14.615 0.035
2456484.67874153 14.586 0.033
2456509.54330404 14.411 0.03
2455806.59149225 14.384 0.031
2456020.78712759 14.65 0.038
2456115.59726817 14.481 0.031
2457113.90829559 14.531 0.034
2456527.63701619 14.553 0.034
2456373.87737575 14.627 0.036
2456089.68388841 14.514 0.033
2455824.58287128 14.682 0.04
2456197.53362009 14.522 0.034
2456560.54846487 14.538 0.035
2456127.53466249 14.509 0.035
2456195.53998833 14.56 0.035
2456129.66305532 14.412 0.03
2456126.59386375 14.454 0.032
2456102.57052638 14.639 0.038
2456487.7077296 14.624 0.037
2456196.52480044 14.553 0.036
2456461.66384021 14.61 0.036
2455451.57393543 14.672 0.039
2457268.51535307 14.579 0.036
2456717.88975518 14.39 0.03
2456004.79832905 14.648 0.039
2457274.52131034 14.393 0.029
2456141.60817285 14.297 0.027
2456094.64573887 14.487 0.033
2456130.6919066 14.486 0.033
2456155.52380353 14.613 0.037
2456367.81714336 14.652 0.039
2456572.53104322 14.602 0.037
2456114.5817467 14.475 0.033
2456112.71944072 14.408 0.031
2456559.50081556 14.546 0.037
2456095.61755661 14.59 0.036
2456370.88031696 14.625 0.038
2456799.65187058 14.46 0.038
2456366.82812411 14.672 0.04
2457241.6781982 14.425 0.035
2456798.81227452 14.548 0.037
2455780.70154508 14.431 0.034
2456144.51074063 14.629 0.042
2455334.81554968 14.719 0.044
2457273.55282982 14.553 0.04
2455445.55984062 14.718 0.046
2456507.55927067 14.645 0.044
2456158.68093695 14.589 0.042
2457226.633823 14.535 0.045
2455847.54621465 14.55 0.044
2456198.56201431 14.567 0.041
2456157.565304 14.528 0.039
2456422.9019975 14.615 0.047
2456128.67174937 14.601 0.049
2456365.82303491 14.697 0.069
2456157.67992577 14.748 0.077
