HJD mag emag
2455820.56199467 16.357 0.167
2456484.67874153 16.403 0.165
2456509.54330404 16.458 0.182
2456115.59726817 16.518 0.188
2456527.63701619 16.246 0.151
2456373.87737575 16.381 0.171
2456089.68388841 16.678 0.218
2455824.58287128 16.332 0.17
2456197.53362009 16.451 0.184
2456560.54846487 16.521 0.199
2456127.53466249 16.526 0.204
2456195.53998833 16.414 0.177
2456129.66305532 16.49 0.186
2456126.59386375 16.642 0.222
2456102.57052638 16.507 0.193
2456487.7077296 16.685 0.224
2456196.52480044 16.433 0.187
2456461.66384021 16.377 0.172
2455451.57393543 16.507 0.192
2457268.51535307 16.552 0.202
2457274.52131034 16.559 0.197
2456141.60817285 16.517 0.194
2456534.60024225 16.562 0.206
2456094.64573887 16.58 0.206
2456130.6919066 16.487 0.193
2456155.52380353 16.524 0.198
2456367.81714336 16.514 0.202
2456114.5817467 16.638 0.223
2456112.71944072 16.477 0.187
2456559.50081556 16.603 0.222
2456095.61755661 16.542 0.205
2456370.88031696 16.346 0.175
2456799.65187058 16.895 0.325
2456366.82812411 16.454 0.195
2457241.6781982 16.512 0.218
2456798.81227452 16.576 0.215
2455780.70154508 16.524 0.21
2456799.62756197 16.493 0.213
2457273.55282982 16.745 0.261
2456125.66009827 16.856 0.286
