HJD mag emag
2455820.56199467 14.699 0.039
2456507.49557602 14.695 0.038
2456484.67874153 14.669 0.036
2456509.54330404 14.729 0.04
2455806.59149225 14.476 0.034
2456115.59726817 14.473 0.031
2457113.90829559 14.468 0.032
2456527.63701619 14.483 0.032
2456373.87737575 14.693 0.039
2456089.68388841 14.685 0.038
2455824.58287128 14.677 0.04
2456197.53362009 14.666 0.039
2456560.54846487 14.679 0.04
2456127.53466249 14.673 0.04
2456195.53998833 14.69 0.039
2456129.66305532 14.468 0.032
2456126.59386375 14.68 0.04
2456102.57052638 14.677 0.039
2455309.73733315 14.764 0.04
2456487.7077296 14.695 0.04
2456196.52480044 14.473 0.034
2456461.66384021 14.67 0.039
2455451.57393543 14.514 0.034
2457268.51535307 14.451 0.032
2456717.88975518 14.651 0.039
2456004.79832905 14.645 0.04
2457274.52131034 14.523 0.034
2456141.60817285 14.433 0.031
2456534.60024225 14.701 0.041
2456094.64573887 14.649 0.038
2456130.6919066 14.716 0.041
2456155.52380353 14.448 0.032
2456367.81714336 14.684 0.04
2456572.53104322 14.454 0.033
2456112.71944072 14.677 0.039
2456559.50081556 14.415 0.033
2456095.61755661 14.464 0.034
2456370.88031696 14.468 0.034
2456799.65187058 14.441 0.034
2457241.6781982 14.497 0.037
2456798.81227452 14.398 0.037
2455780.70154508 14.491 0.035
2456144.51074063 14.448 0.034
2456799.62756197 14.515 0.041
2457273.55282982 14.452 0.036
2457253.60681892 14.483 0.038
2455445.55984062 14.524 0.041
2456583.48652096 14.475 0.038
2456507.55927067 14.455 0.039
2456125.66009827 14.478 0.039
2456158.68093695 14.487 0.039
2456365.82303491 14.392 0.045
