HJD mag emag
2456507.49557602 15.595 0.084
2456484.67874153 15.615 0.084
2456509.54330404 15.549 0.083
2455806.59149225 15.64 0.097
2456115.59726817 15.668 0.09
2457113.90829559 15.716 0.098
2456373.87737575 15.629 0.09
2456089.68388841 15.653 0.092
2456197.53362009 15.633 0.092
2456127.53466249 15.663 0.097
2456195.53998833 15.488 0.079
2456129.66305532 15.66 0.092
2456126.59386375 15.811 0.108
2456102.57052638 15.645 0.093
2456487.7077296 15.829 0.109
2456461.66384021 15.856 0.115
2457268.51535307 15.62 0.092
2456717.88975518 15.663 0.095
2457274.52131034 15.648 0.09
2456534.60024225 15.604 0.093
2456094.64573887 15.69 0.097
2456130.6919066 15.5 0.084
2456155.52380353 15.508 0.082
2456114.5817467 15.845 0.107
2456112.71944072 15.815 0.112
2456559.50081556 15.623 0.097
2456095.61755661 16.006 0.126
2456370.88031696 15.558 0.088
2456799.65187058 15.6 0.098
2456366.82812411 15.79 0.11
2456798.81227452 15.618 0.096
2456799.62756197 15.46 0.098
2456507.55927067 15.59 0.106
2456125.66009827 15.738 0.111
