HJD mag emag
2455820.56199467 15.895 0.112
2455839.52441602 15.667 0.096
2455806.59149225 15.864 0.118
2456115.59726817 15.624 0.088
2456089.68388841 15.583 0.085
2455824.58287128 15.822 0.11
2456197.53362009 15.586 0.088
2455309.73733315 15.835 0.107
2455451.57393543 15.665 0.096
2456141.60817285 15.674 0.094
2456534.60024225 15.619 0.092
2456130.6919066 15.659 0.096
2456155.52380353 15.585 0.089
2456559.50081556 15.591 0.094
2456370.88031696 15.535 0.088
2456799.65187058 15.678 0.102
2457241.6781982 15.683 0.107
2455780.70154508 15.674 0.1
2456144.51074063 15.617 0.096
2455334.81554968 15.904 0.124
2457273.55282982 15.495 0.096
2457253.60681892 15.561 0.099
