HJD mag emag
2455820.56199467 13.09 0.01
2455839.52441602 13.415 0.013
2456507.49557602 13.2 0.01
2456484.67874153 13.369 0.011
2456509.54330404 13.425 0.012
2455806.59149225 13.135 0.01
2456020.78712759 13.2 0.01
2456115.59726817 13.242 0.01
2457113.90829559 13.114 0.01
2456527.63701619 13.102 0.01
2456373.87737575 13.133 0.01
2456089.68388841 13.254 0.011
2455824.58287128 13.217 0.011
2456197.53362009 13.4 0.013
2456560.54846487 13.187 0.011
2456127.53466249 13.349 0.012
2456195.53998833 13.203 0.01
2456129.66305532 13.168 0.01
2456126.59386375 13.419 0.013
2456102.57052638 13.42 0.013
2455309.73733315 13.402 0.011
2456487.7077296 13.269 0.011
2456196.52480044 13.277 0.012
2456461.66384021 13.436 0.013
2455451.57393543 13.134 0.01
2457268.51535307 13.159 0.01
2456717.88975518 13.136 0.01
2456004.79832905 13.315 0.012
2457274.52131034 13.21 0.01
2456141.60817285 13.167 0.01
2456534.60024225 13.408 0.013
2456094.64573887 13.13 0.01
2456130.6919066 13.103 0.01
2456155.52380353 13.105 0.01
2456367.81714336 13.265 0.012
2456572.53104322 13.196 0.011
2456114.5817467 13.29 0.011
2456112.71944072 13.241 0.011
2456559.50081556 13.296 0.012
2456095.61755661 13.11 0.01
2456370.88031696 13.118 0.01
2456799.65187058 13.225 0.012
2456366.82812411 13.407 0.014
2457241.6781982 13.246 0.012
2456798.81227452 13.358 0.012
2455780.70154508 13.216 0.011
2456144.51074063 13.1 0.01
2456799.62756197 13.26 0.014
2455334.81554968 13.442 0.014
2457273.55282982 13.162 0.012
2457253.60681892 13.42 0.015
2455445.55984062 13.178 0.012
2456583.48652096 13.278 0.015
2456507.55927067 13.226 0.013
2456125.66009827 13.429 0.014
2456158.68093695 13.169 0.012
2457226.633823 13.212 0.013
2455847.54621465 13.166 0.013
2456198.56201431 13.437 0.015
2456770.80960466 13.201 0.014
2456157.565304 13.14 0.012
2456422.9019975 13.182 0.013
2456779.9216732 13.102 0.013
2456128.67174937 13.224 0.013
2456157.67992577 13.129 0.02
