HJD mag emag
2456507.49557602 14.39 0.029
2456484.67874153 14.446 0.03
2456509.54330404 14.446 0.031
2455806.59149225 14.466 0.034
2456115.59726817 14.445 0.03
2457113.90829559 14.446 0.032
2456527.63701619 14.485 0.032
2456373.87737575 14.495 0.033
2456089.68388841 14.472 0.032
2456197.53362009 14.443 0.032
2456560.54846487 14.449 0.033
2456127.53466249 14.44 0.033
2456195.53998833 14.461 0.032
2456129.66305532 14.458 0.032
2456126.59386375 14.525 0.034
2456102.57052638 14.484 0.033
2456487.7077296 14.489 0.033
2456196.52480044 14.42 0.033
2456461.66384021 14.506 0.035
2457268.51535307 14.478 0.033
2456717.88975518 14.454 0.032
2457274.52131034 14.49 0.032
2456141.60817285 14.493 0.032
2456534.60024225 14.534 0.036
2456094.64573887 14.484 0.033
2456130.6919066 14.528 0.035
2456155.52380353 14.492 0.033
2456367.81714336 14.454 0.032
2456572.53104322 14.455 0.033
2456114.5817467 14.48 0.032
2456112.71944072 14.619 0.039
2456559.50081556 14.545 0.037
2456095.61755661 14.499 0.033
2456370.88031696 14.481 0.034
2456799.65187058 14.511 0.037
2456366.82812411 14.468 0.034
2457241.6781982 14.503 0.037
2456798.81227452 14.437 0.034
2455780.70154508 14.487 0.036
2456144.51074063 14.436 0.035
2456799.62756197 14.562 0.044
2457273.55282982 14.522 0.041
2456583.48652096 14.484 0.041
2456507.55927067 14.53 0.042
2456125.66009827 14.509 0.037
2456158.68093695 14.483 0.039
2457226.633823 14.583 0.047
2455847.54621465 14.534 0.045
2456198.56201431 14.474 0.037
2456770.80960466 14.613 0.045
2456157.565304 14.555 0.042
2456365.82303491 14.382 0.048
