HJD mag emag
2455820.56199467 12.204 0.01
2455839.52441602 12.206 0.01
2456507.49557602 12.205 0.01
2456484.67874153 12.219 0.01
2456509.54330404 12.12 0.01
2455806.59149225 12.16 0.01
2456020.78712759 12.145 0.01
2457113.90829559 12.185 0.01
2456527.63701619 12.112 0.01
2456373.87737575 12.092 0.01
2456089.68388841 12.112 0.01
2455824.58287128 12.126 0.01
2456197.53362009 12.148 0.01
2456560.54846487 12.203 0.01
2456127.53466249 12.19 0.01
2456195.53998833 12.109 0.01
2456129.66305532 12.133 0.01
2456126.59386375 12.085 0.01
2456102.57052638 12.112 0.01
2456487.7077296 12.109 0.01
2456196.52480044 12.137 0.01
2456461.66384021 12.094 0.01
2457268.51535307 12.102 0.01
2456717.88975518 12.123 0.01
2456004.79832905 12.132 0.01
2457274.52131034 12.088 0.01
2456141.60817285 12.1 0.01
2456534.60024225 12.126 0.01
2456094.64573887 12.107 0.01
2456130.6919066 12.127 0.01
2456155.52380353 12.087 0.01
2456367.81714336 12.078 0.01
2456572.53104322 12.113 0.01
2456114.5817467 12.065 0.01
2456112.71944072 12.088 0.01
2456559.50081556 12.083 0.01
2456095.61755661 12.072 0.01
2456370.88031696 12.079 0.01
2456799.65187058 12.071 0.01
2456366.82812411 12.074 0.01
2456798.81227452 12.05 0.01
2457273.55282982 12.1 0.01
2457253.60681892 12.063 0.01
2456507.55927067 12.066 0.01
2456158.68093695 12.096 0.01
2457226.633823 12.035 0.01
2455847.54621465 12.078 0.01
2456770.80960466 12.202 0.01
2456157.565304 12.083 0.01
2456779.9216732 12.062 0.01
2456128.67174937 12.165 0.01
2456365.82303491 12.081 0.01
2456157.67992577 12.115 0.01
