HJD mag emag
2456507.49557602 12.9 0.01
2456484.67874153 12.903 0.01
2456509.54330404 12.872 0.01
2455806.59149225 12.908 0.01
2456115.59726817 12.902 0.01
2457113.90829559 12.846 0.01
2456527.63701619 12.87 0.01
2456373.87737575 12.912 0.01
2456089.68388841 12.909 0.01
2456197.53362009 12.941 0.01
2456560.54846487 12.893 0.01
2456127.53466249 12.898 0.01
2456195.53998833 12.926 0.01
2456129.66305532 12.904 0.01
2456126.59386375 12.909 0.01
2456102.57052638 12.888 0.01
2456487.7077296 12.924 0.01
2456196.52480044 12.932 0.01
2456461.66384021 12.916 0.01
2457268.51535307 12.871 0.01
2456717.88975518 12.928 0.01
2457274.52131034 12.862 0.01
2456141.60817285 12.96 0.01
2456534.60024225 12.918 0.01
2456094.64573887 12.933 0.01
2456130.6919066 12.903 0.01
2456155.52380353 12.924 0.01
2456367.81714336 12.921 0.01
2456572.53104322 12.883 0.01
2456114.5817467 12.871 0.01
2456559.50081556 12.852 0.01
2456095.61755661 12.94 0.01
2456370.88031696 12.927 0.01
2456799.65187058 12.926 0.01
2456366.82812411 12.868 0.01
2457241.6781982 12.881 0.01
2456798.81227452 12.845 0.01
2455780.70154508 12.918 0.01
2456144.51074063 12.911 0.01
2456799.62756197 12.871 0.01
2455334.81554968 12.918 0.01
2457273.55282982 12.891 0.01
2457253.60681892 12.947 0.011
2456583.48652096 12.875 0.01
2456507.55927067 12.885 0.01
2456125.66009827 12.901 0.01
2456158.68093695 12.869 0.01
2457226.633823 12.857 0.01
2455847.54621465 12.889 0.011
2456198.56201431 12.887 0.01
2456770.80960466 12.89 0.01
2456157.565304 12.916 0.01
2456779.9216732 12.818 0.011
2456365.82303491 12.87 0.013
2456157.67992577 12.94 0.019
