HJD mag emag
2455820.56199467 14.294 0.027
2455839.52441602 14.309 0.028
2456507.49557602 14.234 0.025
2456484.67874153 14.069 0.021
2456509.54330404 14.075 0.022
2455806.59149225 14.138 0.025
2456020.78712759 14.295 0.028
2456115.59726817 14.064 0.022
2457113.90829559 14.13 0.024
2456527.63701619 14.269 0.026
2456373.87737575 14.264 0.027
2456089.68388841 14.091 0.024
2455824.58287128 14.337 0.03
2456197.53362009 14.153 0.024
2456560.54846487 14.219 0.027
2456127.53466249 14.167 0.026
2456195.53998833 14.26 0.027
2456129.66305532 14.095 0.023
2456126.59386375 14.059 0.023
2456102.57052638 14.234 0.026
2455309.73733315 14.371 0.028
2456487.7077296 14.24 0.027
2456196.52480044 14.185 0.026
2456461.66384021 14.211 0.026
2455451.57393543 14.313 0.029
2457268.51535307 14.277 0.028
2456717.88975518 14.131 0.024
2456004.79832905 14.296 0.029
2457274.52131034 14.04 0.022
2456141.60817285 14.214 0.025
2456534.60024225 14.297 0.029
2456094.64573887 14.148 0.025
2456130.6919066 14.168 0.025
2456155.52380353 14.208 0.026
2456367.81714336 14.311 0.029
2456572.53104322 14.278 0.028
2456114.5817467 14.061 0.022
2456112.71944072 14.267 0.028
2456559.50081556 14.272 0.029
2456095.61755661 14.169 0.025
2456370.88031696 14.292 0.029
2456799.65187058 14.141 0.028
2456366.82812411 14.282 0.029
2456798.81227452 14.169 0.027
2455780.70154508 14.124 0.026
2456144.51074063 14.231 0.03
2456799.62756197 14.166 0.03
2455334.81554968 14.395 0.033
2457253.60681892 14.169 0.029
2455445.55984062 14.357 0.035
2456583.48652096 14.268 0.033
2456507.55927067 14.248 0.033
2456125.66009827 14.148 0.029
2456158.68093695 14.297 0.033
2457226.633823 14.166 0.032
2455847.54621465 14.183 0.033
2456198.56201431 14.286 0.031
2456770.80960466 14.145 0.03
2456157.565304 14.173 0.029
2456422.9019975 14.21 0.033
2456779.9216732 14.179 0.037
2456157.67992577 14.061 0.042
