HJD mag emag
2456160.60001347 14.936 0.045
2456484.58745569 15.069 0.054
2456133.71639878 15.04 0.053
2456477.63061378 14.98 0.048
2456089.7007663 14.995 0.05
2456115.61282453 15.047 0.052
2456109.64102519 15.035 0.053
2456161.56627288 14.994 0.05
2456094.67810458 15.015 0.053
2456480.70307838 15.022 0.051
2456476.55561724 15.021 0.053
2456129.67719471 15.044 0.052
2456477.52743466 14.985 0.051
2456511.61833425 15.107 0.057
2456476.61999909 15.087 0.055
2456742.84715366 15.046 0.054
2456102.58549545 15.107 0.058
2456102.73475181 15.099 0.056
2456127.58678205 14.984 0.052
2456526.60220779 15.06 0.055
2457229.55223349 15.078 0.06
2456510.61628162 15.042 0.056
2457229.74547919 15.161 0.065
2456114.62605421 15.027 0.053
2456464.77626912 15.073 0.056
2455829.59314994 14.997 0.056
2456512.63053775 15.044 0.056
2456734.80947703 15.064 0.058
2456538.59069138 15.03 0.056
2456789.68879582 15.109 0.06
2456095.63274054 15.138 0.071
2456106.7700705 15.201 0.073
2456162.64197332 15.177 0.063
2456537.6098039 15.065 0.06
2456745.89754341 15.239 0.068
2456132.64440217 15.064 0.059
2456790.65793362 15.133 0.062
2456479.56274835 15.161 0.063
2456113.58834037 15.119 0.065
2456125.72347952 15.152 0.067
2455794.69893252 15.073 0.063
2456806.71366909 15.074 0.059
2455858.51018585 15.137 0.065
2456144.6836307 15.333 0.086
2456573.49646966 15.085 0.064
2456804.7066316 15.446 0.153
2457225.505621 15.139 0.067
2457273.56285804 14.937 0.06
2457242.60842835 14.802 0.065
2456479.79998416 15.283 0.092
2456536.58374851 15.08 0.068
2456146.70396897 15.318 0.096
2456479.70592536 15.259 0.08
2457272.58666747 15.326 0.094
