HJD mag emag
2455309.7589699 15.511 0.073
2455818.52390016 15.471 0.078
2456160.60001347 15.363 0.067
2456484.58745569 15.381 0.071
2456133.71639878 15.433 0.072
2456477.63061378 15.399 0.069
2456089.7007663 15.446 0.073
2456115.61282453 15.396 0.07
2455434.65834223 15.385 0.071
2456109.64102519 15.39 0.072
2456161.56627288 15.303 0.066
2456020.7677059 15.418 0.075
2456094.67810458 15.449 0.076
2456480.70307838 15.418 0.071
2456476.55561724 15.315 0.069
2455328.75649563 15.519 0.081
2456129.67719471 15.339 0.068
2456477.52743466 15.382 0.072
2456511.61833425 15.339 0.07
2456476.61999909 15.316 0.072
2456742.84715366 15.36 0.071
2456102.58549545 15.374 0.072
2456102.73475181 15.305 0.067
2456127.58678205 15.405 0.075
2456005.8355524 15.485 0.082
2456526.60220779 15.408 0.075
2457229.55223349 15.387 0.077
2456510.61628162 15.366 0.074
2457229.74547919 15.463 0.085
2456114.62605421 15.369 0.073
2456464.77626912 15.464 0.079
2455829.59314994 15.458 0.083
2456512.63053775 15.358 0.074
2455844.54941545 15.54 0.086
2456734.80947703 15.267 0.07
2456538.59069138 15.35 0.074
2456789.68879582 15.29 0.072
2456477.57984695 15.298 0.07
2456095.63274054 15.41 0.075
2456106.7700705 15.477 0.081
2456162.64197332 15.264 0.07
2456536.5384378 15.26 0.069
2456537.6098039 15.44 0.082
2456790.65793362 15.276 0.071
2456113.58834037 15.33 0.074
2455794.69893252 15.37 0.076
2456144.6836307 15.295 0.08
2456804.7066316 15.321 0.077
2456424.88940529 15.283 0.079
