HJD mag emag
2455309.7589699 16.913 0.244
2455818.52390016 16.642 0.215
2456160.60001347 16.792 0.23
2456484.58745569 16.561 0.199
2456133.71639878 16.819 0.239
2456477.63061378 16.792 0.231
2456089.7007663 16.91 0.258
2456115.61282453 16.838 0.245
2455434.65834223 16.858 0.253
2456109.64102519 16.893 0.265
2456161.56627288 16.662 0.215
2456020.7677059 16.592 0.207
2456094.67810458 16.627 0.209
2456480.70307838 16.669 0.215
2456476.55561724 16.647 0.217
2455328.75649563 16.469 0.184
2456129.67719471 16.892 0.262
2456477.52743466 16.517 0.189
2456511.61833425 16.724 0.233
2456476.61999909 16.65 0.214
2456742.84715366 16.371 0.169
2456102.58549545 16.866 0.262
2456102.73475181 16.857 0.258
2456127.58678205 16.779 0.246
2456005.8355524 16.435 0.185
2456526.60220779 16.679 0.226
2457229.55223349 16.584 0.215
2456510.61628162 16.788 0.253
2457229.74547919 16.656 0.236
2456114.62605421 16.767 0.238
2456464.77626912 16.76 0.235
2455829.59314994 16.921 0.289
2456512.63053775 16.805 0.254
2455844.54941545 16.555 0.209
2456734.80947703 16.524 0.207
2456538.59069138 16.679 0.23
2456789.68879582 16.643 0.231
2456477.57984695 16.7 0.238
2456095.63274054 16.705 0.244
2456162.64197332 16.889 0.28
2456536.5384378 16.882 0.273
2456537.6098039 16.872 0.281
2456745.89754341 16.949 0.295
2456132.64440217 16.728 0.238
2456790.65793362 16.879 0.283
2456479.56274835 16.66 0.233
2456125.72347952 16.723 0.246
2455794.69893252 16.931 0.301
2455858.51018585 16.516 0.211
2456144.6836307 16.854 0.288
2457273.56285804 16.555 0.22
