HJD mag emag
2455309.7589699 16.114 0.122
2455818.52390016 16.207 0.147
2456160.60001347 16.218 0.138
2456484.58745569 16.058 0.126
2456133.71639878 16.239 0.144
2456477.63061378 16.16 0.132
2456089.7007663 16.298 0.153
2456115.61282453 16.214 0.141
2455434.65834223 16.255 0.153
2456109.64102519 16.157 0.14
2456161.56627288 16.177 0.141
2456020.7677059 16.024 0.125
2456094.67810458 16.244 0.15
2456480.70307838 16.187 0.138
2456476.55561724 16.121 0.137
2456129.67719471 16.243 0.148
2456477.52743466 16.278 0.156
2456511.61833425 16.035 0.127
2456476.61999909 16.296 0.158
2456742.84715366 16.222 0.151
2456102.58549545 16.263 0.157
2456102.73475181 16.329 0.165
2456127.58678205 16.324 0.166
2456526.60220779 16.25 0.156
2457229.55223349 16.246 0.162
2456510.61628162 16.216 0.153
2457229.74547919 16.56 0.22
2456114.62605421 16.442 0.181
2456464.77626912 16.254 0.154
2455829.59314994 16.33 0.175
2456512.63053775 16.39 0.18
2455844.54941545 16.37 0.176
2456734.80947703 16.298 0.173
2456538.59069138 16.405 0.185
2456789.68879582 16.265 0.167
2456477.57984695 16.308 0.167
2456095.63274054 16.219 0.161
2456106.7700705 16.38 0.179
2456162.64197332 16.297 0.168
2456536.5384378 16.327 0.175
2456537.6098039 16.523 0.206
2456745.89754341 16.199 0.157
2456132.64440217 16.256 0.163
2456790.65793362 16.448 0.196
2456479.56274835 16.579 0.219
2456113.58834037 16.513 0.208
2456125.72347952 16.573 0.228
2455794.69893252 16.348 0.179
2456806.71366909 16.374 0.19
2455858.51018585 16.596 0.229
2456144.6836307 16.527 0.228
2456804.7066316 16.338 0.205
2457225.505621 16.309 0.181
2456479.79998416 16.537 0.229
2456479.70592536 16.498 0.214
