HJD mag emag
2455309.7589699 15.858 0.099
2455818.52390016 15.649 0.092
2456160.60001347 15.697 0.09
2456484.58745569 15.391 0.074
2456133.71639878 15.622 0.086
2456477.63061378 15.746 0.094
2456089.7007663 15.762 0.098
2456115.61282453 15.543 0.081
2455434.65834223 15.451 0.076
2456109.64102519 15.758 0.102
2456161.56627288 15.6 0.087
2456020.7677059 15.785 0.105
2456094.67810458 15.633 0.091
2456480.70307838 15.687 0.093
2456476.55561724 15.839 0.11
2455328.75649563 15.445 0.077
2456129.67719471 15.558 0.083
2456477.52743466 15.659 0.091
2456511.61833425 15.671 0.095
2456476.61999909 15.598 0.087
2456742.84715366 15.642 0.091
2456102.58549545 15.875 0.115
2456102.73475181 15.514 0.082
2456127.58678205 15.684 0.098
2456005.8355524 15.788 0.106
2456526.60220779 15.655 0.094
2457229.55223349 15.394 0.081
2456510.61628162 15.652 0.096
2457229.74547919 15.465 0.086
2456114.62605421 15.704 0.098
2456464.77626912 15.641 0.092
2455829.59314994 15.421 0.081
2456512.63053775 15.677 0.099
2455844.54941545 15.383 0.078
2456538.59069138 15.524 0.087
2456095.63274054 15.509 0.089
2456162.64197332 15.448 0.085
2456537.6098039 15.727 0.107
2456479.56274835 15.659 0.097
2456113.58834037 15.468 0.085
2456125.72347952 15.529 0.088
2455794.69893252 15.449 0.088
2457273.56285804 15.702 0.109
