HJD mag emag
2455309.7589699 15.778 0.093
2455818.52390016 15.587 0.088
2456160.60001347 15.726 0.092
2456484.58745569 15.77 0.1
2456133.71639878 15.653 0.089
2456477.63061378 15.637 0.086
2456089.7007663 15.745 0.096
2456115.61282453 15.558 0.081
2455434.65834223 15.79 0.103
2456109.64102519 15.641 0.091
2456161.56627288 15.629 0.088
2456020.7677059 15.851 0.11
2456094.67810458 15.692 0.095
2456480.70307838 15.814 0.103
2456476.55561724 15.891 0.114
2455328.75649563 15.689 0.095
2456129.67719471 15.524 0.081
2456477.52743466 15.896 0.113
2456511.61833425 15.66 0.094
2456476.61999909 15.57 0.09
2456742.84715366 15.639 0.092
2456102.58549545 15.834 0.11
2456102.73475181 15.77 0.102
2456127.58678205 15.687 0.096
2456005.8355524 15.79 0.107
2456526.60220779 15.75 0.102
2457229.55223349 15.672 0.099
2456510.61628162 15.856 0.115
2457229.74547919 15.855 0.121
2456114.62605421 15.774 0.106
2456464.77626912 15.811 0.108
2455829.59314994 15.574 0.093
2456512.63053775 15.829 0.113
2455844.54941545 15.614 0.092
2456734.80947703 15.818 0.116
2456538.59069138 15.713 0.105
2456789.68879582 15.914 0.127
2456477.57984695 15.7 0.099
2456095.63274054 15.589 0.088
2456106.7700705 15.69 0.1
2456162.64197332 15.907 0.123
2456536.5384378 15.623 0.096
2456537.6098039 15.761 0.109
2456745.89754341 15.71 0.104
2456132.64440217 15.549 0.091
2456790.65793362 15.9 0.124
2456479.56274835 15.825 0.122
2456113.58834037 15.597 0.095
2456125.72347952 15.682 0.107
2455794.69893252 15.527 0.088
2456806.71366909 15.732 0.11
2455858.51018585 15.624 0.099
2456144.6836307 16.057 0.155
2456573.49646966 15.745 0.112
2456804.7066316 15.651 0.103
2457225.505621 15.908 0.132
2457273.56285804 15.856 0.127
2455834.55712109 15.915 0.145
2456479.79998416 15.909 0.147
2456536.58374851 15.908 0.145
2456510.48315386 15.701 0.118
2456146.70396897 16.122 0.16
2456424.88940529 15.934 0.143
2456479.70592536 15.83 0.129
2457272.58666747 15.908 0.153
2456563.57868992 15.943 0.161
