HJD mag emag
2455309.7589699 16.046 0.119
2455818.52390016 15.873 0.112
2456160.60001347 15.887 0.107
2456484.58745569 15.955 0.119
2456133.71639878 15.964 0.117
2456477.63061378 16 0.119
2456089.7007663 16.071 0.13
2456115.61282453 15.934 0.114
2455434.65834223 15.957 0.119
2456109.64102519 15.949 0.12
2456161.56627288 15.851 0.108
2456020.7677059 16.167 0.146
2456094.67810458 15.982 0.123
2456480.70307838 15.828 0.105
2456476.55561724 15.881 0.114
2455328.75649563 16.063 0.132
2456129.67719471 15.924 0.115
2456477.52743466 15.964 0.12
2456511.61833425 15.895 0.115
2456476.61999909 16.004 0.125
2456742.84715366 16.004 0.127
2456102.73475181 15.923 0.116
2456127.58678205 15.972 0.127
2456005.8355524 16.031 0.133
2456526.60220779 15.847 0.111
2457229.55223349 15.879 0.121
2456510.61628162 15.93 0.123
2457229.74547919 15.895 0.124
2456114.62605421 15.982 0.123
2456464.77626912 16.037 0.13
2455829.59314994 15.935 0.129
2456512.63053775 15.887 0.119
2455844.54941545 15.973 0.128
2456734.80947703 15.958 0.129
2456789.68879582 16.007 0.137
2456477.57984695 15.974 0.135
2456095.63274054 15.934 0.141
2456162.64197332 16 0.131
2456536.5384378 15.865 0.119
2456537.6098039 15.85 0.12
2456745.89754341 16.042 0.141
2456132.64440217 15.924 0.122
2456790.65793362 16.04 0.142
2456479.56274835 16.095 0.148
2456113.58834037 15.938 0.132
2456125.72347952 15.979 0.136
2456806.71366909 15.969 0.134
2456144.6836307 16.064 0.158
2457225.505621 15.975 0.142
2457273.56285804 16.08 0.16
