HJD mag emag
2455309.7589699 16.212 0.138
2455818.52390016 16.401 0.177
2456484.58745569 16.004 0.124
2456477.63061378 16.186 0.139
2456115.61282453 16.156 0.138
2456109.64102519 16.16 0.143
2456161.56627288 16.166 0.14
2456020.7677059 16.196 0.15
2456094.67810458 16.151 0.142
2456480.70307838 16.067 0.131
2456476.55561724 16.18 0.147
2455328.75649563 16.265 0.157
2456511.61833425 16.1 0.138
2456742.84715366 16.066 0.132
2456102.58549545 16.196 0.153
2456102.73475181 16.179 0.149
2456127.58678205 16.148 0.146
2456005.8355524 16.356 0.175
2457229.55223349 16.156 0.153
2456510.61628162 16.09 0.143
2457229.74547919 15.998 0.138
2456114.62605421 16.304 0.164
2456464.77626912 16.106 0.137
2455829.59314994 16.188 0.158
2456512.63053775 16.114 0.144
2455844.54941545 16.362 0.177
2456734.80947703 16.093 0.145
2456538.59069138 16.209 0.158
2456789.68879582 16.149 0.153
2456477.57984695 16.221 0.161
2456095.63274054 16.373 0.194
2456106.7700705 16.247 0.187
2456162.64197332 16.224 0.163
2456536.5384378 16.179 0.156
2456537.6098039 16.266 0.171
2456745.89754341 16.137 0.152
2456790.65793362 16.109 0.149
2456113.58834037 16.291 0.179
2456125.72347952 16.229 0.166
2455794.69893252 16.354 0.19
2456806.71366909 16.256 0.172
2455858.51018585 16.235 0.172
2456144.6836307 16.314 0.191
2456573.49646966 16.264 0.178
2457225.505621 16.451 0.216
2457273.56285804 16.254 0.18
2457242.60842835 16.085 0.199
2456479.79998416 16.298 0.204
2456536.58374851 16.547 0.248
2456510.48315386 16.269 0.187
2456479.70592536 16.357 0.223
