HJD mag emag
2455309.7589699 16.182 0.131
2455818.52390016 16.569 0.2
2456160.60001347 16.534 0.183
2456484.58745569 16.615 0.202
2456133.71639878 16.314 0.154
2456477.63061378 16.203 0.139
2456089.7007663 16.618 0.198
2456115.61282453 16.465 0.175
2455434.65834223 16.182 0.143
2456109.64102519 16.217 0.146
2456161.56627288 16.304 0.158
2456020.7677059 16.335 0.164
2456094.67810458 16.082 0.13
2456480.70307838 16.209 0.142
2456476.55561724 16.621 0.21
2455328.75649563 16.468 0.184
2456129.67719471 16.148 0.137
2456477.52743466 16.205 0.146
2456511.61833425 16.124 0.139
2456476.61999909 16.5 0.2
2456742.84715366 16.248 0.153
2456102.58549545 16.158 0.141
2456102.73475181 16.12 0.138
2456127.58678205 16.194 0.148
2456005.8355524 16.283 0.161
2456526.60220779 16.403 0.178
2457229.55223349 16.909 0.279
2456510.61628162 16.881 0.271
2457229.74547919 16.217 0.162
2456114.62605421 16.165 0.141
2456464.77626912 16.116 0.136
2455829.59314994 16.218 0.161
2456512.63053775 16.5 0.2
2455844.54941545 16.567 0.208
2456734.80947703 16.229 0.161
2456538.59069138 16.313 0.169
2456789.68879582 16.222 0.158
2456477.57984695 16.176 0.149
2456095.63274054 16.262 0.165
2456106.7700705 16.138 0.143
2456162.64197332 16.502 0.202
2456536.5384378 16.215 0.156
2456537.6098039 16.218 0.159
2456745.89754341 16.365 0.185
2456132.64440217 16.072 0.137
2456790.65793362 16.226 0.159
2456479.56274835 16.395 0.201
2456113.58834037 16.208 0.159
2456125.72347952 16.38 0.19
2455794.69893252 16.259 0.169
2456806.71366909 16.162 0.149
2455858.51018585 16.381 0.189
2456144.6836307 16.577 0.24
2456573.49646966 16.661 0.253
2456804.7066316 16.219 0.186
2457225.505621 16.943 0.307
2457273.56285804 17.022 0.332
2457242.60842835 16.361 0.233
2456479.79998416 16.445 0.224
2456510.48315386 16.421 0.219
2456424.88940529 16.406 0.232
2456479.70592536 16.432 0.213
