HJD mag emag
2455309.7589699 16.923 0.248
2455818.52390016 16.622 0.215
2456160.60001347 17.005 0.274
2456484.58745569 16.734 0.229
2456133.71639878 16.863 0.249
2456477.63061378 16.702 0.215
2456089.7007663 16.592 0.201
2456115.61282453 16.796 0.235
2455434.65834223 16.975 0.28
2456109.64102519 16.703 0.227
2456161.56627288 16.817 0.245
2456020.7677059 16.876 0.263
2456094.67810458 16.67 0.22
2456480.70307838 16.819 0.243
2456476.55561724 16.664 0.223
2455328.75649563 16.687 0.227
2456129.67719471 16.681 0.22
2456477.52743466 17.006 0.288
2456511.61833425 17.041 0.306
2456742.84715366 17.157 0.328
2456102.58549545 16.924 0.275
2456102.73475181 16.776 0.244
2456127.58678205 16.833 0.257
2456005.8355524 16.644 0.225
2456526.60220779 17.015 0.302
2457229.55223349 16.934 0.289
2456510.61628162 17.075 0.328
2456114.62605421 16.743 0.241
2456512.63053775 16.922 0.287
2455844.54941545 16.998 0.308
2456477.57984695 17.061 0.316
2456095.63274054 16.839 0.258
2456106.7700705 17.015 0.304
2456790.65793362 17.091 0.336
2455794.69893252 16.828 0.272
