HJD mag emag
2455309.7589699 15.644 0.083
2455818.52390016 15.533 0.083
2456160.60001347 15.532 0.078
2456133.71639878 15.555 0.081
2456477.63061378 15.489 0.076
2456089.7007663 15.592 0.083
2456115.61282453 15.528 0.079
2456109.64102519 15.524 0.082
2456161.56627288 15.561 0.083
2456094.67810458 15.483 0.078
2456480.70307838 15.478 0.077
2456476.55561724 15.537 0.084
2455328.75649563 15.509 0.081
2456129.67719471 15.523 0.08
2456477.52743466 15.494 0.08
2456511.61833425 15.507 0.082
2456476.61999909 15.466 0.078
2456742.84715366 15.523 0.083
2456102.58549545 15.496 0.081
2456102.73475181 15.569 0.086
2456127.58678205 15.545 0.085
2456526.60220779 15.553 0.087
2457229.55223349 15.459 0.081
2456510.61628162 15.399 0.077
2457229.74547919 15.593 0.094
2456114.62605421 15.546 0.082
2456464.77626912 15.564 0.085
2455829.59314994 15.677 0.102
2456512.63053775 15.522 0.087
2456734.80947703 15.59 0.092
2456538.59069138 15.495 0.085
2456789.68879582 15.419 0.081
2456477.57984695 15.585 0.096
2456095.63274054 15.602 0.103
2456106.7700705 15.697 0.105
2456162.64197332 15.613 0.093
2456536.5384378 15.646 0.098
2456537.6098039 15.473 0.086
2456745.89754341 15.562 0.093
2456132.64440217 15.593 0.091
2456790.65793362 15.529 0.089
2456479.56274835 15.575 0.093
2456113.58834037 15.683 0.103
2456125.72347952 15.671 0.105
2455794.69893252 15.662 0.106
2456806.71366909 15.502 0.086
2455858.51018585 15.758 0.113
2456144.6836307 15.604 0.108
2456573.49646966 15.645 0.109
2456804.7066316 15.533 0.148
2457225.505621 15.593 0.098
2457273.56285804 15.563 0.097
2457242.60842835 15.439 0.109
2456479.79998416 15.634 0.12
2456536.58374851 15.442 0.097
2456510.48315386 15.565 0.104
2456146.70396897 15.642 0.126
2456479.70592536 15.602 0.105
2457272.58666747 15.699 0.137
