HJD mag emag
2455818.52390016 15.975 0.121
2456160.60001347 16.364 0.16
2456133.71639878 16.007 0.119
2456089.7007663 16.154 0.135
2456115.61282453 16.075 0.125
2456020.7677059 16.078 0.135
2456480.70307838 15.754 0.096
2456476.55561724 15.988 0.123
2455328.75649563 16.164 0.143
2456129.67719471 15.669 0.091
2456477.52743466 15.898 0.113
2456511.61833425 15.792 0.104
2456476.61999909 15.981 0.122
2456742.84715366 15.921 0.116
2456102.58549545 15.977 0.122
2456102.73475181 16.492 0.191
2456127.58678205 15.915 0.117
2456005.8355524 16.228 0.156
2456526.60220779 16.539 0.202
2457229.55223349 16.163 0.149
2456510.61628162 16.534 0.203
2456464.77626912 16.579 0.203
2456512.63053775 15.884 0.118
2455844.54941545 15.955 0.124
2456734.80947703 16.065 0.141
2456538.59069138 16.382 0.185
2456789.68879582 15.984 0.131
2456106.7700705 16.248 0.159
2456745.89754341 16.204 0.16
2456790.65793362 16.069 0.142
2456479.56274835 15.985 0.134
2456125.72347952 16.321 0.184
2455794.69893252 16.028 0.137
2456806.71366909 16.228 0.168
2456144.6836307 15.914 0.136
2456573.49646966 16.463 0.21
2457225.505621 16.285 0.177
2457273.56285804 16.534 0.222
2456510.48315386 16.11 0.171
2456479.70592536 16.081 0.152
2456563.57868992 16.117 0.195
