HJD mag emag
2455818.52390016 15.372 0.071
2456160.60001347 15.335 0.065
2456133.71639878 15.337 0.066
2456089.7007663 15.341 0.066
2455434.65834223 15.347 0.069
2456109.64102519 15.361 0.07
2456161.56627288 15.367 0.07
2456020.7677059 15.428 0.075
2456094.67810458 15.431 0.074
2456129.67719471 15.375 0.07
2456477.52743466 15.422 0.075
2456511.61833425 15.435 0.077
2456742.84715366 15.444 0.077
2456102.58549545 15.416 0.075
2456102.73475181 15.345 0.07
2456127.58678205 15.381 0.074
2456005.8355524 15.54 0.086
2456526.60220779 15.39 0.074
2457229.55223349 15.471 0.082
2456510.61628162 15.4 0.076
2457229.74547919 15.472 0.086
2456114.62605421 15.407 0.074
2456464.77626912 15.433 0.075
2455829.59314994 15.38 0.077
2456512.63053775 15.486 0.083
2455844.54941545 15.467 0.081
2456734.80947703 15.436 0.081
2456538.59069138 15.475 0.083
2456789.68879582 15.485 0.085
2456477.57984695 15.379 0.076
2456095.63274054 15.43 0.083
2456106.7700705 15.388 0.075
2456162.64197332 15.458 0.081
2456536.5384378 15.433 0.08
2456537.6098039 15.398 0.078
2456745.89754341 15.465 0.083
2456132.64440217 15.398 0.076
2456790.65793362 15.442 0.081
2456479.56274835 15.43 0.082
2456113.58834037 15.39 0.079
2456125.72347952 15.451 0.087
2455794.69893252 15.334 0.073
2456806.71366909 15.5 0.089
2455858.51018585 15.334 0.076
2456144.6836307 15.362 0.084
2456573.49646966 15.426 0.086
2456804.7066316 15.495 0.102
2457225.505621 15.457 0.087
2457273.56285804 15.595 0.101
2457242.60842835 15.489 0.114
2456479.79998416 15.364 0.085
2456536.58374851 15.32 0.088
2456146.70396897 15.35 0.088
2456479.70592536 15.338 0.08
