HJD mag emag
2455309.7589699 15.733 0.087
2455818.52390016 15.547 0.083
2456160.60001347 15.605 0.081
2456484.58745569 15.643 0.088
2456133.71639878 15.58 0.081
2456477.63061378 15.791 0.097
2456089.7007663 15.659 0.087
2456115.61282453 15.705 0.091
2455434.65834223 15.615 0.088
2456109.64102519 15.696 0.093
2456161.56627288 15.638 0.087
2456094.67810458 15.619 0.087
2456480.70307838 15.622 0.084
2456476.55561724 15.705 0.097
2456129.67719471 15.682 0.091
2456477.52743466 15.68 0.093
2456511.61833425 15.728 0.098
2456476.61999909 15.693 0.1
2456742.84715366 15.667 0.093
2456102.58549545 15.78 0.102
2456102.73475181 15.713 0.098
2456127.58678205 15.721 0.1
2456005.8355524 15.712 0.099
2456526.60220779 15.831 0.109
2457229.55223349 15.742 0.105
2456510.61628162 15.697 0.099
2457229.74547919 15.717 0.106
2456114.62605421 15.653 0.091
2455829.59314994 15.747 0.108
2456512.63053775 15.691 0.099
2456734.80947703 15.716 0.104
2456538.59069138 15.729 0.104
2456789.68879582 15.763 0.107
2456477.57984695 15.718 0.101
2456095.63274054 15.692 0.104
2456106.7700705 15.696 0.098
2456162.64197332 15.781 0.108
2456536.5384378 15.824 0.112
2456537.6098039 15.669 0.1
2456745.89754341 15.861 0.121
2456132.64440217 15.749 0.103
2456790.65793362 15.775 0.109
2456479.56274835 15.888 0.131
2456144.6836307 15.807 0.126
2456804.7066316 15.693 0.12
2457225.505621 15.704 0.108
2456536.58374851 15.991 0.165
2456146.70396897 15.849 0.14
2456424.88940529 15.804 0.139
