HJD mag emag
2455309.7589699 16.214 0.137
2455818.52390016 16.415 0.18
2456160.60001347 16.122 0.131
2456484.58745569 16.075 0.131
2456133.71639878 16.02 0.122
2456477.63061378 16.121 0.132
2456089.7007663 16.124 0.133
2456115.61282453 16.147 0.135
2455434.65834223 16.091 0.134
2456109.64102519 16.073 0.133
2456161.56627288 16.152 0.139
2456094.67810458 16.093 0.134
2456480.70307838 16.319 0.161
2456476.55561724 16.292 0.163
2455328.75649563 16.224 0.153
2456129.67719471 16.178 0.143
2456477.52743466 16.237 0.15
2456511.61833425 16.238 0.157
2456742.84715366 16.216 0.151
2456102.58549545 16.199 0.15
2456102.73475181 16.235 0.157
2456127.58678205 16.245 0.156
2456005.8355524 16.221 0.155
2456526.60220779 16.212 0.155
2457229.55223349 16.261 0.164
2456510.61628162 16.258 0.166
2457229.74547919 16.065 0.145
2456114.62605421 16.198 0.146
2456464.77626912 16.151 0.142
2455829.59314994 16.145 0.154
2456512.63053775 16.214 0.157
2455844.54941545 16.19 0.156
2456734.80947703 16.281 0.168
2456538.59069138 16.226 0.162
2456789.68879582 16.226 0.165
2456477.57984695 16.304 0.173
2456095.63274054 16.274 0.182
2456106.7700705 16.291 0.189
2456162.64197332 16.196 0.156
2456536.5384378 16.331 0.178
2456537.6098039 16.185 0.163
2456745.89754341 16.292 0.175
2456132.64440217 16.163 0.149
2456790.65793362 16.285 0.173
2456479.56274835 16.171 0.155
2456113.58834037 16.314 0.182
2456125.72347952 16.279 0.173
2456144.6836307 16.299 0.187
2457225.505621 16.386 0.202
2457273.56285804 16.284 0.181
2456479.79998416 16.353 0.223
2456536.58374851 16.415 0.22
2456510.48315386 16.288 0.191
2456479.70592536 16.39 0.227
