HJD mag emag
2455309.7589699 14.665 0.034
2455818.52390016 14.535 0.033
2456160.60001347 14.549 0.032
2456484.58745569 14.685 0.037
2456133.71639878 14.642 0.035
2456477.63061378 14.678 0.036
2456089.7007663 14.65 0.035
2456115.61282453 14.641 0.035
2455434.65834223 14.546 0.034
2456109.64102519 14.66 0.037
2456161.56627288 14.465 0.031
2456020.7677059 14.607 0.036
2456094.67810458 14.673 0.037
2456480.70307838 14.514 0.032
2456476.55561724 14.601 0.036
2455328.75649563 14.626 0.036
2456477.52743466 14.586 0.035
2456511.61833425 14.483 0.032
2456476.61999909 14.577 0.037
2456742.84715366 14.631 0.037
2456102.58549545 14.651 0.037
2456102.73475181 14.499 0.033
2456127.58678205 14.669 0.039
2456005.8355524 14.603 0.037
2456526.60220779 14.502 0.033
2457229.55223349 14.631 0.039
2456510.61628162 14.45 0.033
2457229.74547919 14.552 0.037
2456114.62605421 14.578 0.035
2456512.63053775 14.422 0.032
2455844.54941545 14.507 0.034
2456538.59069138 14.449 0.033
2456789.68879582 14.549 0.036
2456095.63274054 14.498 0.035
2456106.7700705 14.483 0.033
2456537.6098039 14.446 0.033
2456804.7066316 14.704 0.049
