HJD mag emag
2456480.70307838 16.251 0.146
2456476.55561724 16.041 0.127
2456511.61833425 16.109 0.137
2456476.61999909 16.151 0.145
2456102.58549545 15.873 0.112
2456102.73475181 15.85 0.107
2456005.8355524 15.948 0.123
2456526.60220779 15.944 0.119
2457229.55223349 16.114 0.145
2456510.61628162 16.011 0.129
2455844.54941545 16.007 0.129
2456734.80947703 16.071 0.141
2456538.59069138 15.875 0.118
2456789.68879582 15.811 0.113
2456106.7700705 15.926 0.119
2456536.5384378 15.976 0.129
2456745.89754341 15.864 0.118
2456790.65793362 16.121 0.149
2456479.56274835 15.974 0.139
2456113.58834037 15.902 0.12
2456806.71366909 16.119 0.151
2455858.51018585 16.058 0.143
2456804.7066316 15.888 0.125
2457225.505621 16.019 0.146
2457273.56285804 16.308 0.199
2457242.60842835 16.491 0.262
2455834.55712109 16.282 0.193
2456536.58374851 16.219 0.189
2456510.48315386 16.04 0.16
2456146.70396897 16.067 0.152
2456424.88940529 16.27 0.187
2456479.70592536 16.189 0.172
2457272.58666747 16.186 0.199
2456563.57868992 16.361 0.222
