HJD mag emag
2455309.7589699 15.447 0.07
2455818.52390016 15.363 0.072
2456160.60001347 15.163 0.056
2456484.58745569 15.19 0.06
2456133.71639878 15.294 0.064
2456477.63061378 15.31 0.065
2456089.7007663 15.235 0.061
2456115.61282453 15.161 0.057
2455434.65834223 15.439 0.075
2456109.64102519 15.303 0.067
2456161.56627288 15.044 0.053
2456020.7677059 15.186 0.061
2456094.67810458 15.262 0.064
2456480.70307838 15.024 0.052
2456476.55561724 15.119 0.058
2455328.75649563 15.23 0.063
2456129.67719471 15.28 0.065
2456477.52743466 15.349 0.07
2456511.61833425 15.163 0.06
2456476.61999909 15.152 0.058
2456742.84715366 15.384 0.073
2456102.58549545 15.245 0.065
2456102.73475181 15.261 0.066
2456127.58678205 15.225 0.064
2456005.8355524 15.236 0.064
2457229.55223349 15.143 0.061
2456510.61628162 15.074 0.058
2457229.74547919 15.033 0.058
2456114.62605421 15.3 0.067
2455829.59314994 15.414 0.081
2456512.63053775 15.278 0.069
2455844.54941545 15.465 0.082
2456734.80947703 15.101 0.059
2456538.59069138 15.285 0.07
2456789.68879582 15.131 0.063
2456477.57984695 15.4 0.08
2456095.63274054 15.183 0.07
2456106.7700705 15.063 0.064
2456162.64197332 15.281 0.069
2456536.5384378 15.238 0.068
2456537.6098039 15.415 0.082
2456745.89754341 15.087 0.06
2456132.64440217 15.338 0.072
2456790.65793362 15.118 0.063
2456479.56274835 15.266 0.07
2456113.58834037 15.416 0.083
2456125.72347952 15.124 0.063
2455794.69893252 15.435 0.086
2456806.71366909 15.338 0.076
2455858.51018585 15.293 0.075
2456144.6836307 15.436 0.089
2456573.49646966 15.322 0.08
2457225.505621 15.221 0.07
2457273.56285804 15.194 0.07
2457242.60842835 15.235 0.093
2456479.79998416 15.212 0.084
2456536.58374851 15.193 0.075
2456510.48315386 15.156 0.072
