HJD mag emag
2455309.7589699 16.279 0.145
2455818.52390016 16.239 0.155
2456160.60001347 16.218 0.141
2456484.58745569 16.197 0.147
2456133.71639878 16.482 0.186
2456477.63061378 16.197 0.141
2456089.7007663 16.224 0.146
2456115.61282453 16.43 0.175
2455434.65834223 16.293 0.161
2456109.64102519 16.206 0.149
2456161.56627288 16.426 0.174
2456020.7677059 16.07 0.135
2456094.67810458 16.15 0.143
2456480.70307838 16.247 0.151
2456476.55561724 16.124 0.14
2455328.75649563 16.289 0.159
2456129.67719471 16.265 0.152
2456477.52743466 16.05 0.13
2456511.61833425 16.222 0.152
2456476.61999909 16.236 0.151
2456742.84715366 16.211 0.151
2456102.58549545 16.285 0.164
2456102.73475181 16.212 0.149
2456127.58678205 16.542 0.204
2456005.8355524 16.578 0.21
2456526.60220779 16.525 0.199
2457229.55223349 16.269 0.169
2456510.61628162 16.492 0.199
2457229.74547919 16.499 0.209
2456114.62605421 16.358 0.171
2456464.77626912 16.303 0.163
2456512.63053775 16.463 0.194
2455844.54941545 16.486 0.194
2456734.80947703 16.274 0.168
2456538.59069138 16.275 0.166
2456789.68879582 16.227 0.16
2456477.57984695 16.267 0.178
2456162.64197332 16.604 0.216
2456536.5384378 16.236 0.173
2456537.6098039 16.512 0.212
2456745.89754341 16.374 0.184
2456132.64440217 16.274 0.17
2456790.65793362 16.279 0.168
2456479.56274835 16.5 0.201
2456806.71366909 16.222 0.16
