HJD mag emag
2455309.7589699 16.713 0.207
2456160.60001347 16.639 0.202
2456484.58745569 16.634 0.21
2456133.71639878 16.674 0.212
2456477.63061378 16.694 0.213
2456089.7007663 16.589 0.199
2456115.61282453 16.57 0.194
2456109.64102519 16.596 0.205
2456161.56627288 16.67 0.218
2456020.7677059 16.518 0.195
2456094.67810458 16.692 0.223
2456480.70307838 16.697 0.218
2456476.55561724 16.59 0.209
2455328.75649563 16.674 0.225
2456129.67719471 16.624 0.208
2456477.52743466 16.714 0.228
2456511.61833425 16.717 0.233
2456476.61999909 16.678 0.223
2456742.84715366 16.737 0.237
2456102.58549545 16.712 0.229
2456102.73475181 16.589 0.211
2456127.58678205 16.634 0.216
2456005.8355524 17.007 0.301
2456526.60220779 16.57 0.212
2457229.55223349 16.625 0.224
2456510.61628162 16.6 0.218
2457229.74547919 16.602 0.229
2456114.62605421 16.637 0.216
2456464.77626912 16.738 0.234
2455829.59314994 16.664 0.238
2456512.63053775 16.697 0.238
2455844.54941545 16.614 0.222
2456734.80947703 16.758 0.251
2456538.59069138 16.871 0.283
2456789.68879582 16.788 0.266
2456477.57984695 16.718 0.245
2456095.63274054 16.789 0.265
2456106.7700705 16.591 0.216
2456162.64197332 16.716 0.24
2456537.6098039 16.874 0.281
2456745.89754341 16.77 0.261
2456132.64440217 16.8 0.256
2455794.69893252 16.853 0.279
2456806.71366909 16.828 0.281
2456573.49646966 16.823 0.287
