HJD mag emag
2455309.7589699 16.741 0.209
2455818.52390016 16.852 0.253
2456160.60001347 16.459 0.172
2456484.58745569 16.61 0.201
2456133.71639878 16.567 0.191
2456477.63061378 16.53 0.183
2456089.7007663 16.753 0.228
2456115.61282453 16.541 0.188
2455434.65834223 16.475 0.184
2456109.64102519 16.529 0.193
2456161.56627288 16.56 0.193
2456020.7677059 16.619 0.209
2456094.67810458 16.724 0.226
2456480.70307838 16.521 0.186
2456476.55561724 16.534 0.194
2455328.75649563 17.044 0.294
2456129.67719471 16.471 0.18
2456477.52743466 16.636 0.208
2456511.61833425 16.517 0.193
2456476.61999909 16.622 0.203
2456742.84715366 16.463 0.184
2456102.58549545 16.597 0.209
2456102.73475181 16.606 0.208
2456127.58678205 16.559 0.205
2456005.8355524 16.908 0.274
2456526.60220779 16.5 0.192
2457229.55223349 16.571 0.214
2456510.61628162 16.588 0.21
2457229.74547919 16.426 0.191
2456114.62605421 16.797 0.239
2456464.77626912 16.743 0.233
2455829.59314994 16.946 0.291
2456512.63053775 16.742 0.241
2455844.54941545 17.188 0.344
2456734.80947703 16.848 0.267
2456538.59069138 16.575 0.213
2456789.68879582 16.62 0.223
2456477.57984695 16.755 0.252
2456162.64197332 16.569 0.208
2456536.5384378 16.481 0.198
2456537.6098039 16.716 0.246
2456132.64440217 16.898 0.271
2456479.56274835 16.766 0.251
2456113.58834037 16.748 0.257
2456125.72347952 16.787 0.259
2455794.69893252 17.014 0.323
2456806.71366909 16.643 0.232
2455858.51018585 17.093 0.343
2456573.49646966 16.612 0.236
2457225.505621 16.53 0.223
2457273.56285804 16.721 0.264
