HJD mag emag
2455309.7589699 15.095 0.051
2455818.52390016 15.031 0.053
2456160.60001347 15.044 0.05
2456484.58745569 14.98 0.05
2456133.71639878 15.136 0.056
2456477.63061378 15.188 0.058
2456089.7007663 15.336 0.066
2456109.64102519 15.027 0.052
2456161.56627288 15.002 0.05
2456094.67810458 15.108 0.055
2456480.70307838 15.084 0.054
2455328.75649563 15.417 0.074
2456129.67719471 15.119 0.056
2456511.61833425 15.399 0.074
2456476.61999909 14.947 0.048
2456127.58678205 14.973 0.051
2456005.8355524 15.037 0.054
2456526.60220779 15.109 0.058
2456510.61628162 15.072 0.057
2457229.74547919 15.042 0.058
2456114.62605421 15.271 0.065
2456464.77626912 15.416 0.074
2455844.54941545 15.121 0.06
2456734.80947703 15.116 0.06
2456538.59069138 15.255 0.068
2456095.63274054 15.414 0.087
2456106.7700705 15.112 0.065
2456162.64197332 15.084 0.059
2456537.6098039 15.116 0.062
2456745.89754341 15.183 0.065
2456132.64440217 15.08 0.057
2456790.65793362 15.475 0.085
2456113.58834037 15.145 0.064
2456125.72347952 15.404 0.08
2455794.69893252 15.123 0.065
2455858.51018585 15.218 0.07
2456144.6836307 15.163 0.071
2456573.49646966 15.134 0.066
2456804.7066316 15.153 0.113
2457225.505621 15.152 0.07
2457273.56285804 15.27 0.076
2457242.60842835 15.035 0.076
2455834.55712109 15.174 0.077
2456479.79998416 15.177 0.078
2456510.48315386 15.169 0.07
2456424.88940529 15.527 0.144
2456563.57868992 15.307 0.114
