HJD mag emag
2455309.7589699 14.921 0.044
2455818.52390016 14.874 0.046
2456160.60001347 14.764 0.039
2456484.58745569 14.761 0.041
2456133.71639878 14.509 0.032
2456477.63061378 14.612 0.034
2456089.7007663 14.819 0.042
2456115.61282453 14.796 0.041
2455434.65834223 14.86 0.045
2456109.64102519 14.819 0.043
2456161.56627288 14.795 0.042
2456020.7677059 14.88 0.046
2456094.67810458 14.79 0.042
2456480.70307838 14.659 0.037
2456476.55561724 14.756 0.042
2455328.75649563 14.829 0.045
2456129.67719471 14.733 0.04
2456477.52743466 14.74 0.04
2456511.61833425 14.605 0.037
2456476.61999909 14.689 0.039
2456742.84715366 14.702 0.039
2456102.58549545 14.816 0.044
2456102.73475181 14.626 0.037
2456127.58678205 14.675 0.039
2456005.8355524 14.889 0.048
2456526.60220779 14.711 0.041
2457229.55223349 14.602 0.038
2456510.61628162 14.662 0.04
2457229.74547919 14.818 0.048
2456464.77626912 14.75 0.041
2455829.59314994 14.73 0.045
2456512.63053775 14.677 0.04
2455844.54941545 14.876 0.05
2456538.59069138 14.679 0.041
2456095.63274054 14.781 0.045
2456106.7700705 14.67 0.045
2456162.64197332 14.751 0.044
2456536.5384378 14.761 0.044
2456537.6098039 14.667 0.043
2456745.89754341 14.716 0.043
2456790.65793362 14.772 0.046
2456113.58834037 14.794 0.047
2456125.72347952 14.632 0.041
2455794.69893252 14.817 0.049
2455858.51018585 14.771 0.047
2456144.6836307 14.605 0.042
2457273.56285804 14.697 0.047
2456146.70396897 14.685 0.054
