HJD mag emag
2455309.7589699 16.871 0.239
2455818.52390016 16.795 0.249
2456160.60001347 16.819 0.235
2456484.58745569 16.799 0.242
2456133.71639878 16.876 0.251
2456477.63061378 16.731 0.22
2456089.7007663 16.824 0.241
2456115.61282453 16.865 0.249
2455434.65834223 16.769 0.239
2456109.64102519 16.713 0.229
2456161.56627288 16.786 0.237
2456020.7677059 16.793 0.244
2456094.67810458 16.887 0.261
2456480.70307838 16.699 0.219
2456476.55561724 16.904 0.271
2455328.75649563 16.553 0.202
2456129.67719471 16.755 0.232
2456477.52743466 17.171 0.328
2456511.61833425 16.836 0.259
2456476.61999909 16.735 0.231
2456742.84715366 16.908 0.267
2456102.58549545 16.772 0.24
2456102.73475181 16.77 0.244
2456127.58678205 17.047 0.305
2456005.8355524 16.825 0.257
2456526.60220779 16.714 0.236
2457229.55223349 16.763 0.25
2456510.61628162 16.779 0.255
2457229.74547919 16.79 0.266
2456114.62605421 16.917 0.267
2456464.77626912 16.876 0.261
2456512.63053775 16.994 0.3
2455844.54941545 16.633 0.227
2456734.80947703 16.974 0.299
2456538.59069138 16.969 0.301
2456789.68879582 16.885 0.283
2456162.64197332 16.742 0.247
2456536.5384378 16.747 0.253
2456745.89754341 16.804 0.269
2456132.64440217 17.004 0.299
2456479.56274835 16.975 0.299
2456125.72347952 16.64 0.238
2457273.56285804 16.783 0.279
