HJD mag emag
2455309.7589699 15.803 0.093
2456484.58745569 15.79 0.099
2456477.63061378 15.713 0.09
2456115.61282453 15.835 0.103
2456109.64102519 15.803 0.103
2456161.56627288 15.825 0.103
2456094.67810458 15.788 0.101
2456480.70307838 15.85 0.104
2456476.55561724 15.792 0.102
2455328.75649563 15.811 0.103
2456477.52743466 15.778 0.1
2456511.61833425 15.717 0.097
2456476.61999909 15.797 0.1
2456102.58549545 15.737 0.1
2456102.73475181 15.743 0.099
2456127.58678205 15.886 0.115
2457229.55223349 15.836 0.114
2456510.61628162 15.776 0.105
2457229.74547919 15.722 0.105
2456114.62605421 15.821 0.104
2455829.59314994 15.91 0.122
2456512.63053775 15.919 0.12
2456538.59069138 15.892 0.119
2456789.68879582 15.864 0.117
2456477.57984695 15.88 0.12
2456095.63274054 15.907 0.132
2456106.7700705 15.866 0.127
2456162.64197332 15.838 0.111
2456537.6098039 15.808 0.114
2456745.89754341 15.876 0.119
2456790.65793362 15.929 0.126
2456113.58834037 15.946 0.131
2456125.72347952 15.879 0.12
2456804.7066316 15.842 0.205
2457225.505621 15.834 0.123
2456479.79998416 15.927 0.149
