HJD mag emag
2455818.52390016 16.178 0.148
2456484.58745569 16.257 0.153
2456477.63061378 16.554 0.191
2455434.65834223 16.245 0.154
2456109.64102519 16.337 0.164
2456161.56627288 16.38 0.167
2456020.7677059 16.26 0.156
2456480.70307838 16.266 0.153
2456476.55561724 16.343 0.169
2456477.52743466 16.634 0.211
2456511.61833425 16.199 0.148
2456476.61999909 16.48 0.186
2456742.84715366 16.101 0.135
2456102.58549545 16.159 0.141
2456005.8355524 16.321 0.168
2457229.55223349 16.303 0.172
2456510.61628162 16.483 0.197
2457229.74547919 16.095 0.148
2456114.62605421 16.173 0.144
2456734.80947703 16.623 0.221
2456538.59069138 16.094 0.144
2456789.68879582 16.283 0.169
2456477.57984695 16.367 0.189
2456745.89754341 16.239 0.167
2456790.65793362 16.476 0.199
2456479.56274835 16.179 0.156
2456806.71366909 16.256 0.165
2456573.49646966 16.239 0.18
