HJD mag emag
2455309.7589699 15.702 0.086
2455818.52390016 16.067 0.131
2456160.60001347 15.837 0.1
2456484.58745569 15.845 0.105
2456133.71639878 15.751 0.094
2456089.7007663 15.645 0.085
2455434.65834223 15.997 0.122
2456161.56627288 15.804 0.1
2456020.7677059 16.328 0.164
2456094.67810458 15.848 0.105
2456480.70307838 15.805 0.101
2456476.55561724 15.739 0.098
2455328.75649563 15.918 0.114
2456129.67719471 16.054 0.126
2456477.52743466 15.967 0.117
2456511.61833425 15.718 0.098
2456476.61999909 15.697 0.093
2456102.58549545 15.641 0.09
2456102.73475181 15.87 0.109
2456127.58678205 15.907 0.116
2456005.8355524 15.799 0.105
2456526.60220779 15.8 0.106
2457229.55223349 15.797 0.109
2456510.61628162 15.967 0.125
2457229.74547919 15.996 0.135
2456114.62605421 15.721 0.095
2456464.77626912 15.75 0.098
2455829.59314994 15.767 0.11
2456512.63053775 16.379 0.177
2455844.54941545 15.971 0.126
2456734.80947703 16.031 0.133
2456538.59069138 15.844 0.114
2456789.68879582 15.693 0.101
2456477.57984695 15.76 0.107
2456162.64197332 15.925 0.121
2456536.5384378 15.893 0.12
2456537.6098039 15.823 0.115
2456745.89754341 15.719 0.104
2456132.64440217 15.701 0.099
2456790.65793362 15.981 0.13
2456479.56274835 15.7 0.099
2456113.58834037 15.709 0.103
2456125.72347952 15.857 0.119
2456573.49646966 15.757 0.114
2457273.56285804 15.722 0.112
2455834.55712109 16.268 0.207
2456146.70396897 16.091 0.194
