HJD mag emag
2455309.7589699 16.485 0.171
2455818.52390016 16.378 0.175
2456160.60001347 16.425 0.168
2456484.58745569 16.334 0.163
2456133.71639878 16.263 0.15
2456477.63061378 16.266 0.149
2456089.7007663 16.298 0.155
2456115.61282453 16.33 0.159
2455434.65834223 16.573 0.201
2456109.64102519 16.355 0.168
2456161.56627288 16.366 0.167
2456020.7677059 16.233 0.154
2456094.67810458 16.494 0.191
2456480.70307838 16.334 0.162
2456476.55561724 16.458 0.186
2455328.75649563 16.539 0.198
2456129.67719471 16.405 0.175
2456477.52743466 16.448 0.181
2456511.61833425 16.38 0.175
2456476.61999909 16.411 0.185
2456742.84715366 16.469 0.188
2456102.58549545 16.544 0.202
2456102.73475181 16.495 0.191
2456127.58678205 16.396 0.178
2456005.8355524 16.254 0.16
2456526.60220779 16.59 0.211
2457229.55223349 16.388 0.183
2456510.61628162 16.267 0.164
2457229.74547919 16.651 0.238
2456114.62605421 16.715 0.237
2456464.77626912 16.574 0.208
2455829.59314994 16.47 0.202
2456512.63053775 16.489 0.198
2455844.54941545 16.384 0.18
2456734.80947703 16.663 0.237
2456789.68879582 16.811 0.269
2456477.57984695 16.73 0.238
2456095.63274054 16.532 0.199
2456106.7700705 16.659 0.229
2456162.64197332 16.645 0.23
2456536.5384378 16.528 0.208
2456537.6098039 16.572 0.218
2456745.89754341 16.664 0.236
2456132.64440217 16.641 0.232
2456113.58834037 16.554 0.216
2455794.69893252 16.783 0.258
2456573.49646966 16.578 0.228
2456804.7066316 16.423 0.2
2457273.56285804 16.537 0.227
