HJD mag emag
2455309.7589699 15.932 0.107
2455818.52390016 16.093 0.136
2456160.60001347 15.843 0.102
2456484.58745569 16.024 0.126
2456133.71639878 16.041 0.125
2456477.63061378 15.915 0.11
2456089.7007663 15.938 0.114
2456115.61282453 15.95 0.115
2455434.65834223 15.917 0.115
2456109.64102519 16.009 0.125
2456161.56627288 15.96 0.117
2456020.7677059 15.95 0.121
2456094.67810458 15.996 0.124
2456480.70307838 15.998 0.122
2456476.55561724 16.007 0.128
2455328.75649563 16.045 0.129
2456129.67719471 16.003 0.123
2456477.52743466 16.008 0.125
2456511.61833425 15.993 0.126
2456476.61999909 16.194 0.147
2456742.84715366 16.033 0.13
2456102.58549545 16.053 0.132
2456102.73475181 15.967 0.123
2456127.58678205 15.873 0.114
2456005.8355524 15.859 0.114
2456526.60220779 15.896 0.116
2457229.55223349 16.046 0.136
2456510.61628162 16.111 0.145
2457229.74547919 16.032 0.139
2456114.62605421 15.962 0.12
2456464.77626912 16.108 0.139
2455829.59314994 16.188 0.157
2456512.63053775 16.148 0.15
2455844.54941545 16.19 0.152
2456734.80947703 15.98 0.13
2456538.59069138 16.113 0.146
2456789.68879582 16.189 0.161
2456477.57984695 16.079 0.145
2456095.63274054 16.327 0.192
2456106.7700705 16.24 0.181
2456162.64197332 16.121 0.143
2456536.5384378 16.138 0.15
2456537.6098039 16.347 0.182
2456745.89754341 16.105 0.147
2456132.64440217 16.069 0.139
2456790.65793362 16.132 0.152
2456479.56274835 16.209 0.16
2456113.58834037 16.4 0.194
2456125.72347952 16.36 0.185
2455794.69893252 16.334 0.188
2456806.71366909 16.323 0.18
2455858.51018585 16.488 0.212
2456144.6836307 15.985 0.142
2456573.49646966 16.29 0.181
2457225.505621 16.215 0.169
2457273.56285804 16.264 0.177
2457242.60842835 16.277 0.228
2456479.70592536 16.371 0.206
