HJD mag emag
2455818.52390016 14.6 0.037
2456484.58745569 14.669 0.038
2456133.71639878 14.615 0.035
2456477.63061378 14.669 0.036
2456089.7007663 14.671 0.036
2456115.61282453 14.693 0.037
2455434.65834223 14.613 0.036
2456109.64102519 14.668 0.038
2456161.56627288 14.533 0.033
2456020.7677059 14.562 0.035
2456094.67810458 14.69 0.038
2456480.70307838 14.572 0.034
2456476.55561724 14.656 0.038
2455328.75649563 14.644 0.038
2456511.61833425 14.555 0.035
2456476.61999909 14.641 0.04
2456742.84715366 14.651 0.038
2456102.58549545 14.69 0.039
2456102.73475181 14.493 0.034
2456127.58678205 14.684 0.039
2456005.8355524 14.66 0.039
2456526.60220779 14.605 0.037
2457229.55223349 14.641 0.04
2456510.61628162 14.512 0.035
2456114.62605421 14.631 0.037
2456464.77626912 14.637 0.037
2455829.59314994 14.603 0.04
2456512.63053775 14.527 0.036
2455844.54941545 14.545 0.036
2456734.80947703 14.564 0.037
2456538.59069138 14.586 0.038
2456789.68879582 14.577 0.038
2456477.57984695 14.613 0.039
2456095.63274054 14.642 0.04
2456106.7700705 14.625 0.038
2456162.64197332 14.58 0.038
2456536.5384378 14.518 0.035
2456745.89754341 14.61 0.04
2456132.64440217 14.528 0.035
2456790.65793362 14.526 0.036
2456113.58834037 14.623 0.04
2456806.71366909 14.616 0.039
2456804.7066316 14.7 0.05
2457225.505621 14.572 0.04
2457273.56285804 14.471 0.038
2457242.60842835 14.534 0.049
