HJD mag emag
2455309.7589699 16.724 0.207
2455818.52390016 16.909 0.265
2456160.60001347 16.623 0.196
2456484.58745569 16.719 0.222
2456477.63061378 16.683 0.21
2456089.7007663 16.801 0.234
2456115.61282453 16.593 0.195
2455434.65834223 16.893 0.26
2456109.64102519 16.822 0.248
2456161.56627288 16.597 0.197
2456020.7677059 16.618 0.209
2456094.67810458 16.714 0.223
2456480.70307838 16.718 0.22
2456476.55561724 16.798 0.244
2456129.67719471 16.811 0.24
2456477.52743466 16.901 0.261
2456511.61833425 16.678 0.221
2456742.84715366 16.995 0.285
2456102.58549545 16.749 0.235
2456102.73475181 16.926 0.268
2456127.58678205 16.681 0.226
2456526.60220779 16.685 0.224
2457229.55223349 16.774 0.252
2456510.61628162 16.854 0.263
2457229.74547919 16.699 0.242
2456464.77626912 16.679 0.218
2456512.63053775 16.834 0.258
2456162.64197332 16.853 0.261
2456745.89754341 16.679 0.238
2456132.64440217 16.705 0.229
