HJD mag emag
2455309.7589699 15.9 0.102
2455818.52390016 15.953 0.119
2456160.60001347 15.861 0.103
2456484.58745569 15.703 0.093
2456133.71639878 15.682 0.09
2456477.63061378 15.747 0.093
2456089.7007663 15.667 0.088
2456115.61282453 15.694 0.09
2455434.65834223 16.694 0.227
2456109.64102519 15.745 0.097
2456161.56627288 15.617 0.087
2456020.7677059 15.608 0.09
2456480.70307838 16.036 0.123
2456476.55561724 15.519 0.082
2455328.75649563 15.888 0.113
2456129.67719471 15.917 0.113
2456477.52743466 15.395 0.072
2456511.61833425 16.044 0.13
2456476.61999909 15.835 0.107
2456742.84715366 15.74 0.099
2456102.58549545 15.753 0.1
2456127.58678205 15.689 0.096
2456005.8355524 15.586 0.09
2456526.60220779 15.918 0.118
2457229.55223349 15.642 0.095
2457229.74547919 16.259 0.17
2456114.62605421 15.788 0.104
2456464.77626912 15.799 0.104
2455829.59314994 15.901 0.123
2456512.63053775 15.828 0.112
2455844.54941545 16.305 0.168
2456734.80947703 15.379 0.077
2456538.59069138 15.977 0.131
2456789.68879582 15.498 0.086
2456477.57984695 15.692 0.1
2456095.63274054 15.561 0.088
2456106.7700705 15.832 0.111
2456162.64197332 15.695 0.1
2456536.5384378 15.672 0.099
2456537.6098039 15.619 0.095
2456745.89754341 15.642 0.099
2456790.65793362 15.485 0.086
2456479.56274835 15.763 0.11
2456113.58834037 15.559 0.092
2455794.69893252 15.386 0.078
2456144.6836307 15.916 0.136
2456804.7066316 15.945 0.148
2457225.505621 15.61 0.099
2456479.70592536 16.145 0.161
