HJD mag emag
2455309.7589699 16.417 0.158
2455818.52390016 16.411 0.175
2456160.60001347 16.358 0.156
2456484.58745569 16.378 0.169
2456133.71639878 16.321 0.154
2456089.7007663 16.326 0.155
2456115.61282453 16.381 0.163
2455434.65834223 16.225 0.148
2456109.64102519 16.147 0.141
2456161.56627288 16.183 0.139
2456020.7677059 16.674 0.219
2456094.67810458 16.299 0.158
2456476.55561724 16.167 0.143
2455328.75649563 16.393 0.172
2456129.67719471 16.351 0.164
2456477.52743466 16.166 0.14
2456476.61999909 16.451 0.177
2456742.84715366 16.36 0.166
2456102.73475181 16.292 0.16
2456005.8355524 16.379 0.174
2457229.55223349 16.152 0.152
2457229.74547919 16.28 0.171
2456114.62605421 16.386 0.171
2456477.57984695 16.181 0.151
2456095.63274054 16.288 0.168
2456479.56274835 16.403 0.18
2456113.58834037 16.362 0.179
