HJD mag emag
2455309.7589699 14.957 0.045
2455818.52390016 14.834 0.045
2456484.58745569 14.984 0.05
2456133.71639878 14.82 0.042
2456477.63061378 14.955 0.047
2456089.7007663 14.943 0.047
2456115.61282453 14.954 0.048
2455434.65834223 14.877 0.046
2456109.64102519 14.977 0.05
2456161.56627288 14.967 0.049
2456020.7677059 14.972 0.051
2456094.67810458 14.963 0.049
2456480.70307838 14.951 0.048
2456476.55561724 14.903 0.048
2455328.75649563 14.997 0.051
2456129.67719471 14.839 0.044
2456511.61833425 14.93 0.049
2456476.61999909 14.933 0.048
2456742.84715366 14.877 0.046
2456102.58549545 14.913 0.048
2456102.73475181 14.875 0.047
2456127.58678205 14.983 0.052
2456005.8355524 14.864 0.046
2456526.60220779 14.795 0.044
2456510.61628162 14.915 0.051
2457229.74547919 14.857 0.05
2456114.62605421 14.885 0.046
2456095.63274054 14.765 0.048
2456106.7700705 14.667 0.045
2456537.6098039 14.835 0.048
2456745.89754341 14.854 0.049
2456132.64440217 14.88 0.048
2456144.6836307 14.71 0.046
