HJD mag emag
2455309.7589699 16.326 0.15
2455818.52390016 16.705 0.227
2456160.60001347 16.351 0.158
2456484.58745569 16.33 0.162
2456133.71639878 16.368 0.164
2456477.63061378 16.304 0.155
2456115.61282453 16.345 0.161
2455434.65834223 16.485 0.186
2456109.64102519 16.193 0.147
2456161.56627288 16.413 0.172
2456020.7677059 16.419 0.178
2456094.67810458 16.222 0.149
2456480.70307838 16.275 0.154
2456476.55561724 16.184 0.148
2456129.67719471 16.42 0.175
2456477.52743466 16.204 0.146
2456511.61833425 16.505 0.194
2456476.61999909 16.388 0.171
2456742.84715366 16.367 0.169
2456102.58549545 16.476 0.189
2456102.73475181 16.566 0.202
2456127.58678205 16.274 0.16
2456526.60220779 16.263 0.158
2457229.55223349 16.329 0.174
2456510.61628162 16.572 0.211
2456114.62605421 16.281 0.156
2456512.63053775 16.531 0.203
2456734.80947703 16.284 0.166
2456538.59069138 16.327 0.173
2456095.63274054 16.741 0.263
2456162.64197332 16.401 0.18
2456536.5384378 16.599 0.221
2456537.6098039 16.523 0.209
2455794.69893252 16.751 0.26
2456806.71366909 16.504 0.206
2456144.6836307 16.664 0.248
2457225.505621 16.534 0.219
