HJD mag emag
2455309.7589699 16.387 0.159
2455818.52390016 16.319 0.165
2456160.60001347 16.212 0.141
2456484.58745569 16.43 0.177
2456133.71639878 15.965 0.116
2456477.63061378 16.011 0.12
2456089.7007663 16.376 0.164
2456115.61282453 16.141 0.134
2455434.65834223 16 0.124
2456109.64102519 16.47 0.187
2456161.56627288 15.98 0.12
2456020.7677059 16.056 0.132
2456094.67810458 16.175 0.143
2456480.70307838 16.172 0.141
2456476.55561724 16.248 0.155
2455328.75649563 15.936 0.118
2456129.67719471 16.205 0.145
2456477.52743466 16.016 0.125
2456511.61833425 16.152 0.143
2456476.61999909 16.487 0.186
2456742.84715366 16.099 0.137
2456102.58549545 16.068 0.133
2456102.73475181 16.161 0.142
2456127.58678205 16.153 0.145
2456005.8355524 16.233 0.155
2456526.60220779 16.41 0.182
2457229.55223349 16.048 0.136
2456510.61628162 16.47 0.194
2457229.74547919 16.08 0.143
2456114.62605421 16.057 0.129
2456464.77626912 16.163 0.143
2455829.59314994 15.999 0.135
2456512.63053775 16.217 0.159
2455844.54941545 16.287 0.167
2456734.80947703 16.077 0.14
2456538.59069138 16.066 0.14
2456789.68879582 16.146 0.152
2456477.57984695 16.116 0.154
2456162.64197332 16.237 0.159
2456745.89754341 16.354 0.181
2456132.64440217 16.324 0.172
2456790.65793362 16.134 0.15
2456479.56274835 16.189 0.154
2456113.58834037 16.222 0.165
2456125.72347952 16.368 0.19
2455794.69893252 16.255 0.179
2456806.71366909 16.136 0.149
2455858.51018585 16.307 0.182
2457225.505621 16.49 0.212
2457273.56285804 16.288 0.181
