HJD mag emag
2455309.7589699 16.196 0.136
2455818.52390016 16.217 0.151
2456160.60001347 16.067 0.124
2456484.58745569 16.199 0.146
2456133.71639878 16.161 0.14
2456477.63061378 16.077 0.127
2456089.7007663 16.167 0.139
2456115.61282453 16.189 0.142
2455434.65834223 16.295 0.161
2456109.64102519 16.24 0.153
2456161.56627288 16.182 0.142
2456020.7677059 16.141 0.143
2456094.67810458 16.118 0.138
2456480.70307838 16.177 0.143
2456476.55561724 16.175 0.146
2455328.75649563 16.246 0.154
2456129.67719471 16.319 0.163
2456477.52743466 16.187 0.146
2456511.61833425 16.286 0.161
2456476.61999909 16.178 0.144
2456742.84715366 16.242 0.154
2456102.58549545 16.283 0.165
2456102.73475181 16.237 0.155
2456127.58678205 16.192 0.152
2456005.8355524 16.339 0.172
2456526.60220779 16.134 0.142
2457229.55223349 16.331 0.176
2456510.61628162 16.021 0.134
2457229.74547919 16.375 0.189
2456114.62605421 16.326 0.167
2456464.77626912 16.233 0.153
2455829.59314994 16.407 0.19
2456512.63053775 16.267 0.165
2455844.54941545 16.286 0.166
2456734.80947703 16.273 0.168
2456538.59069138 16.253 0.164
2456789.68879582 16.409 0.189
2456477.57984695 16.396 0.191
2456095.63274054 16.538 0.227
2456106.7700705 16.524 0.236
2456162.64197332 16.414 0.186
2456536.5384378 16.173 0.158
2456537.6098039 16.463 0.204
2456745.89754341 16.36 0.183
2456132.64440217 16.332 0.178
2456790.65793362 16.336 0.179
2456479.56274835 16.484 0.202
2456113.58834037 16.495 0.215
2456125.72347952 16.542 0.219
2455794.69893252 16.565 0.226
2456806.71366909 16.534 0.213
2455858.51018585 16.53 0.22
2456144.6836307 16.461 0.217
2456573.49646966 16.512 0.22
2457225.505621 16.527 0.222
2457273.56285804 16.567 0.238
2457242.60842835 16.438 0.269
2456510.48315386 16.684 0.265
