HJD mag emag
2455818.52390016 16.587 0.206
2456133.71639878 16.734 0.222
2456477.63061378 16.599 0.196
2456089.7007663 16.701 0.216
2456115.61282453 16.719 0.22
2455434.65834223 16.688 0.22
2456109.64102519 16.657 0.217
2456161.56627288 16.721 0.222
2456094.67810458 16.599 0.204
2456480.70307838 16.639 0.209
2456476.55561724 16.54 0.199
2456129.67719471 16.751 0.232
2456477.52743466 16.694 0.22
2456511.61833425 16.704 0.231
2456476.61999909 16.628 0.209
2456742.84715366 16.62 0.21
2456102.58549545 16.625 0.213
2456005.8355524 16.478 0.191
2456526.60220779 16.714 0.234
2457229.55223349 16.548 0.209
2456510.61628162 16.736 0.244
2457229.74547919 16.537 0.212
2456114.62605421 16.732 0.23
2456464.77626912 16.85 0.254
2456512.63053775 16.648 0.225
2455844.54941545 16.555 0.211
2456538.59069138 16.78 0.256
2456477.57984695 16.607 0.221
2456162.64197332 16.828 0.261
2456536.5384378 16.82 0.265
2456745.89754341 16.593 0.222
