HJD mag emag
2455309.7589699 16.293 0.146
2455818.52390016 16.252 0.155
2456160.60001347 16.175 0.135
2456484.58745569 16.589 0.203
2456133.71639878 16.279 0.153
2456477.63061378 16.394 0.168
2456089.7007663 16.352 0.162
2456115.61282453 16.53 0.188
2455434.65834223 16.245 0.153
2456109.64102519 16.536 0.197
2456161.56627288 16.343 0.161
2456020.7677059 16.282 0.16
2456094.67810458 16.462 0.185
2456480.70307838 16.36 0.166
2456476.55561724 16.368 0.175
2455328.75649563 16.232 0.152
2456129.67719471 16.402 0.172
2456477.52743466 16.443 0.181
2456511.61833425 16.264 0.159
2456476.61999909 16.251 0.154
2456742.84715366 16.531 0.199
2456102.58549545 16.478 0.19
2456102.73475181 16.408 0.177
2456127.58678205 16.217 0.153
2456005.8355524 16.115 0.143
2456526.60220779 16.262 0.16
2457229.55223349 16.43 0.189
2456510.61628162 16.568 0.21
2457229.74547919 16.152 0.152
2456114.62605421 16.54 0.193
2456464.77626912 16.387 0.176
2456512.63053775 16.294 0.17
2455844.54941545 16.148 0.146
2456734.80947703 16.423 0.189
2456789.68879582 16.212 0.161
2456745.89754341 16.541 0.212
2456790.65793362 16.246 0.164
2456479.56274835 16.396 0.184
2457273.56285804 16.24 0.175
