HJD mag emag
2455309.7589699 15.806 0.096
2455818.52390016 15.759 0.1
2456160.60001347 15.837 0.101
2456484.58745569 15.726 0.096
2456133.71639878 15.9 0.111
2456477.63061378 15.782 0.097
2456089.7007663 15.937 0.113
2456115.61282453 15.809 0.102
2455434.65834223 15.922 0.116
2456109.64102519 15.913 0.115
2456094.67810458 15.81 0.105
2456480.70307838 15.776 0.099
2456476.55561724 15.859 0.11
2456129.67719471 15.867 0.11
2456477.52743466 15.855 0.11
2456511.61833425 15.862 0.111
2456476.61999909 15.845 0.113
2456742.84715366 15.849 0.11
2456102.58549545 16.019 0.131
2456102.73475181 15.845 0.109
2456127.58678205 15.959 0.123
2456526.60220779 15.927 0.119
2456510.61628162 15.96 0.126
2457229.74547919 15.951 0.134
2456114.62605421 16.024 0.132
2456464.77626912 15.956 0.123
2456512.63053775 15.887 0.117
2456734.80947703 15.958 0.131
2456538.59069138 16.177 0.156
2456789.68879582 16.011 0.137
2456477.57984695 15.843 0.112
2456095.63274054 15.871 0.112
2456106.7700705 16.026 0.134
2456162.64197332 16.109 0.148
2456536.5384378 16.02 0.137
2456537.6098039 16.061 0.14
2456745.89754341 16.014 0.135
2456132.64440217 16.087 0.146
2456790.65793362 16.016 0.136
2456479.56274835 16.043 0.147
2456113.58834037 16.008 0.137
2456125.72347952 16.129 0.159
2455858.51018585 16.033 0.143
2456144.6836307 16.203 0.178
2456573.49646966 16.057 0.145
2456804.7066316 15.988 0.137
2457225.505621 16.029 0.147
2457273.56285804 16.039 0.159
2457242.60842835 16.18 0.207
2456479.79998416 16.285 0.201
2456536.58374851 16.256 0.203
2456510.48315386 16.176 0.181
2456479.70592536 15.985 0.151
