HJD mag emag
2455309.7589699 16.049 0.119
2455818.52390016 15.876 0.112
2456160.60001347 16.4 0.165
2456133.71639878 16.236 0.148
2456477.63061378 15.88 0.108
2456089.7007663 15.966 0.116
2456109.64102519 16.1 0.136
2456094.67810458 16.131 0.139
2456129.67719471 15.906 0.112
2456511.61833425 16.371 0.174
2456742.84715366 15.869 0.113
2456102.58549545 16.038 0.13
2456102.73475181 16.885 0.264
2456127.58678205 16.071 0.135
2456005.8355524 16.162 0.149
2456510.61628162 16.756 0.246
2456114.62605421 16.062 0.129
2456464.77626912 16.156 0.145
2456512.63053775 16.03 0.136
2456479.56274835 15.66 0.098
