HJD mag emag
2455309.7589699 16.083 0.121
2455818.52390016 16.102 0.138
2456160.60001347 15.937 0.11
2456484.58745569 15.975 0.12
2456133.71639878 15.908 0.11
2456477.63061378 16.007 0.118
2456089.7007663 15.845 0.105
2456115.61282453 15.966 0.117
2456109.64102519 15.994 0.123
2456161.56627288 16.105 0.133
2456020.7677059 15.957 0.12
2456094.67810458 15.943 0.118
2456480.70307838 16.182 0.14
2456476.55561724 16.018 0.128
2455328.75649563 16.1 0.137
2456129.67719471 15.957 0.118
2456477.52743466 15.976 0.121
2456511.61833425 16.044 0.132
2456476.61999909 16.014 0.133
2456742.84715366 16.071 0.133
2456102.58549545 15.992 0.126
2456102.73475181 16.025 0.127
2456127.58678205 16.004 0.128
2456005.8355524 16.006 0.13
2456526.60220779 16.036 0.132
2457229.55223349 16.117 0.145
2456510.61628162 16.065 0.14
2457229.74547919 16.115 0.15
2456114.62605421 15.975 0.124
2456464.77626912 16.127 0.142
2455829.59314994 16.044 0.143
2456512.63053775 16.048 0.138
2455844.54941545 16.058 0.14
2456734.80947703 16.064 0.142
2456538.59069138 16.082 0.144
2456789.68879582 16.126 0.151
2456477.57984695 16.132 0.145
2456095.63274054 15.965 0.123
2456106.7700705 16.01 0.13
2456162.64197332 16.042 0.137
2456536.5384378 16.114 0.148
2456537.6098039 16.098 0.149
2456745.89754341 16.126 0.15
2456132.64440217 16.025 0.134
2456790.65793362 16.101 0.146
2456479.56274835 15.98 0.14
2456113.58834037 15.997 0.131
2456125.72347952 15.965 0.135
2455794.69893252 15.999 0.135
2456806.71366909 16.176 0.165
2456144.6836307 16.152 0.167
2456573.49646966 16.028 0.145
2456804.7066316 16.141 0.159
2457225.505621 16.104 0.156
2457273.56285804 16.142 0.168
2457242.60842835 16.163 0.198
2455834.55712109 16.504 0.247
2456479.79998416 16.24 0.198
2456536.58374851 16.252 0.199
2456424.88940529 16.175 0.176
2456479.70592536 16.368 0.208
