HJD mag emag
2455309.7589699 15.038 0.048
2455818.52390016 15.114 0.058
2456160.60001347 15.05 0.05
2456484.58745569 15.023 0.051
2456133.71639878 15.02 0.051
2456477.63061378 15.026 0.051
2456089.7007663 15.02 0.05
2456115.61282453 14.988 0.049
2455434.65834223 15.048 0.053
2456109.64102519 14.961 0.05
2456161.56627288 15.068 0.054
2456020.7677059 14.96 0.05
2456094.67810458 14.989 0.051
2456480.70307838 15.062 0.053
2456476.55561724 15.038 0.055
2455328.75649563 15.028 0.053
2456129.67719471 15.079 0.054
2456477.52743466 15.02 0.053
2456511.61833425 15.04 0.054
2456476.61999909 15.055 0.056
2456742.84715366 15.101 0.058
2456102.58549545 15 0.052
2456102.73475181 15.074 0.058
2456127.58678205 15.006 0.053
2456005.8355524 14.966 0.052
2456526.60220779 15.026 0.054
2457229.55223349 15.115 0.06
2456510.61628162 15.032 0.055
2457229.74547919 15.12 0.063
2456114.62605421 14.993 0.05
2456464.77626912 15.064 0.055
2455829.59314994 15.09 0.061
2456512.63053775 15.081 0.059
2455844.54941545 15.158 0.061
2456734.80947703 15.129 0.063
2456538.59069138 15.073 0.058
2456789.68879582 15.067 0.059
2456477.57984695 15.143 0.062
2456095.63274054 15.122 0.067
2456106.7700705 15.112 0.061
2456162.64197332 15.132 0.061
2456536.5384378 15.046 0.057
2456537.6098039 15.047 0.058
2456745.89754341 15.115 0.063
2456132.64440217 15.139 0.062
2456790.65793362 15.085 0.06
2456479.56274835 15.083 0.063
2456113.58834037 15.083 0.062
2456125.72347952 15.102 0.064
2455794.69893252 15.01 0.058
2456806.71366909 15.125 0.061
2455858.51018585 15.138 0.066
2456144.6836307 15.122 0.069
2456573.49646966 15.125 0.069
2456804.7066316 15.087 0.079
2457273.56285804 15.094 0.065
2455834.55712109 15.183 0.083
2456479.79998416 15.167 0.071
2456510.48315386 15.02 0.068
2456146.70396897 15.134 0.083
2456424.88940529 15.102 0.084
2456479.70592536 15.12 0.067
2457272.58666747 15.075 0.08
2456563.57868992 15.143 0.084
