HJD mag emag
2455309.7589699 16.552 0.181
2456160.60001347 16.415 0.167
2456484.58745569 16.343 0.166
2456133.71639878 16.425 0.173
2456477.63061378 16.491 0.179
2456089.7007663 16.379 0.166
2456115.61282453 16.421 0.172
2455434.65834223 16.512 0.189
2456109.64102519 16.439 0.183
2456161.56627288 16.461 0.179
2456020.7677059 16.41 0.179
2456094.67810458 16.447 0.182
2456480.70307838 16.673 0.218
2456476.55561724 16.396 0.179
2455328.75649563 16.405 0.177
2456129.67719471 16.445 0.18
2456477.52743466 16.348 0.166
2456511.61833425 16.658 0.225
2456476.61999909 16.639 0.213
2456742.84715366 16.42 0.177
2456102.58549545 16.533 0.197
2456102.73475181 16.492 0.192
2456127.58678205 16.32 0.167
2456005.8355524 16.457 0.189
2456526.60220779 16.373 0.178
2457229.55223349 16.526 0.206
2456510.61628162 16.484 0.198
2457229.74547919 16.399 0.192
2456464.77626912 16.446 0.182
2456512.63053775 16.73 0.24
2456477.57984695 16.449 0.191
2456095.63274054 16.609 0.226
2456132.64440217 16.585 0.21
2456790.65793362 16.542 0.213
