HJD mag emag
2455309.7589699 16.278 0.142
2455818.52390016 16.465 0.183
2456160.60001347 16.516 0.179
2456484.58745569 16.455 0.179
2456133.71639878 16.338 0.158
2456477.63061378 16.409 0.166
2456089.7007663 16.316 0.157
2456115.61282453 16.272 0.15
2455434.65834223 16.34 0.165
2456109.64102519 16.259 0.155
2456161.56627288 16.478 0.18
2456020.7677059 16.593 0.205
2456094.67810458 16.175 0.142
2456480.70307838 16.245 0.148
2456476.55561724 16.283 0.158
2456129.67719471 16.586 0.199
2456511.61833425 16.514 0.194
2456476.61999909 16.447 0.178
2456742.84715366 16.262 0.155
2456102.73475181 16.29 0.159
2456526.60220779 16.305 0.163
2455829.59314994 16.306 0.172
