HJD mag emag
2455309.7589699 15.791 0.095
2455818.52390016 15.721 0.098
2456160.60001347 15.881 0.106
2456484.58745569 15.731 0.097
2456133.71639878 15.827 0.103
2456477.63061378 15.77 0.097
2456089.7007663 15.716 0.093
2456115.61282453 15.922 0.111
2455434.65834223 15.781 0.102
2456109.64102519 15.827 0.107
2456161.56627288 15.827 0.105
2456020.7677059 15.69 0.096
2456094.67810458 15.745 0.098
2456480.70307838 15.777 0.101
2456476.55561724 15.841 0.109
2455328.75649563 15.809 0.105
2456129.67719471 15.811 0.104
2456477.52743466 15.908 0.114
2456511.61833425 15.839 0.11
2456476.61999909 16.045 0.128
2456742.84715366 15.97 0.122
2456102.58549545 15.982 0.123
2456102.73475181 15.921 0.117
2456127.58678205 15.812 0.107
2456005.8355524 15.735 0.1
2456526.60220779 15.803 0.107
2457229.55223349 15.893 0.119
2456510.61628162 15.903 0.121
2457229.74547919 15.87 0.12
2456114.62605421 15.868 0.11
2456464.77626912 15.861 0.11
2455829.59314994 15.779 0.111
2456512.63053775 15.849 0.115
2455844.54941545 15.907 0.121
2456734.80947703 15.946 0.125
2456538.59069138 15.943 0.126
2456789.68879582 15.825 0.116
2456477.57984695 16.038 0.141
2456095.63274054 16.012 0.144
2456106.7700705 16.068 0.155
2456162.64197332 15.922 0.122
2456536.5384378 15.957 0.126
2456537.6098039 15.94 0.129
2456745.89754341 15.889 0.121
2456132.64440217 15.866 0.115
2456790.65793362 15.968 0.132
2456479.56274835 16.033 0.137
2456113.58834037 15.898 0.126
2456125.72347952 15.843 0.119
2455794.69893252 16.008 0.142
2456806.71366909 15.879 0.122
2456144.6836307 15.835 0.126
2456573.49646966 15.963 0.139
2456804.7066316 15.827 0.205
2457225.505621 15.921 0.13
2457273.56285804 15.993 0.14
2457242.60842835 16.159 0.205
2456479.79998416 16.002 0.168
2456536.58374851 16.005 0.153
2456510.48315386 15.953 0.144
2456146.70396897 16.187 0.197
2456479.70592536 15.976 0.146
2457272.58666747 16.189 0.208
