HJD mag emag
2455309.7589699 16.269 0.143
2455818.52390016 16.292 0.164
2456160.60001347 16.347 0.157
2456484.58745569 16.285 0.157
2456133.71639878 16.219 0.143
2456477.63061378 16.461 0.176
2456089.7007663 16.277 0.15
2456115.61282453 16.287 0.152
2455434.65834223 16.365 0.171
2456109.64102519 16.309 0.16
2456161.56627288 16.339 0.163
2456094.67810458 16.433 0.177
2456480.70307838 16.353 0.163
2456476.55561724 16.308 0.164
2455328.75649563 16.326 0.167
2456129.67719471 16.419 0.173
2456477.52743466 16.315 0.164
2456511.61833425 16.356 0.169
2456476.61999909 16.278 0.161
2456742.84715366 16.247 0.157
2456102.73475181 16.313 0.171
2456127.58678205 16.296 0.161
2456005.8355524 16.484 0.194
2457229.55223349 16.418 0.187
2456510.61628162 16.426 0.183
2457229.74547919 16.26 0.173
2456114.62605421 16.547 0.197
2456464.77626912 16.582 0.199
2455844.54941545 16.254 0.163
2456789.68879582 16.499 0.202
2456106.7700705 16.597 0.216
2456537.6098039 16.309 0.175
2457225.505621 16.497 0.211
2457273.56285804 16.258 0.18
