HJD mag emag
2455309.7589699 15.829 0.098
2456133.71639878 15.789 0.102
2456477.63061378 15.847 0.104
2456115.61282453 15.86 0.107
2456109.64102519 15.887 0.113
2456161.56627288 15.907 0.112
2456480.70307838 15.834 0.105
2456476.55561724 15.728 0.099
2455328.75649563 15.868 0.111
2456129.67719471 15.799 0.102
2456511.61833425 15.86 0.111
2456476.61999909 15.751 0.1
2456742.84715366 15.804 0.107
2456102.58549545 15.87 0.114
2456102.73475181 15.933 0.119
2456127.58678205 15.886 0.116
2456526.60220779 15.794 0.107
2457229.55223349 15.825 0.115
2456510.61628162 15.832 0.113
2457229.74547919 15.856 0.121
2456114.62605421 15.847 0.11
2456464.77626912 15.803 0.105
2455829.59314994 15.849 0.119
2456512.63053775 15.921 0.122
2456538.59069138 15.848 0.114
2456789.68879582 15.76 0.107
2456477.57984695 15.868 0.124
2456095.63274054 16.054 0.156
2456106.7700705 15.911 0.131
2456162.64197332 15.955 0.125
2456536.5384378 15.945 0.132
2456745.89754341 15.756 0.11
2456132.64440217 15.936 0.127
2456479.56274835 15.853 0.118
2456113.58834037 16.063 0.149
2456125.72347952 16.011 0.142
2455794.69893252 15.952 0.136
2456806.71366909 15.97 0.128
2455858.51018585 15.953 0.135
2456144.6836307 15.869 0.137
2456573.49646966 15.949 0.139
2456804.7066316 15.853 0.196
2457273.56285804 15.802 0.129
2456536.58374851 15.951 0.152
2456510.48315386 15.948 0.145
2456479.70592536 16.099 0.166
2457272.58666747 16.061 0.181
