HJD mag emag
2455309.7589699 16.985 0.259
2455818.52390016 16.904 0.272
2456160.60001347 17.051 0.283
2456484.58745569 16.783 0.236
2456133.71639878 16.843 0.243
2456477.63061378 16.883 0.25
2456089.7007663 17.078 0.298
2456115.61282453 16.833 0.241
2455434.65834223 16.904 0.266
2456109.64102519 16.951 0.276
2456161.56627288 16.926 0.268
2456020.7677059 16.855 0.257
2456094.67810458 16.844 0.251
2456480.70307838 16.924 0.265
2456476.55561724 16.817 0.253
2455328.75649563 16.797 0.248
2456129.67719471 16.703 0.222
2456477.52743466 16.716 0.227
2456511.61833425 16.883 0.267
2456476.61999909 16.854 0.258
2456742.84715366 16.877 0.265
2456102.58549545 16.781 0.243
2456102.73475181 16.987 0.293
2456127.58678205 17.147 0.329
2457229.55223349 16.806 0.261
2456510.61628162 17.168 0.346
2456512.63053775 16.896 0.279
2456162.64197332 17.151 0.344
