HJD mag emag
2455309.7589699 16.145 0.127
2455818.52390016 16.14 0.14
2456160.60001347 16.024 0.119
2456133.71639878 16.084 0.127
2456089.7007663 16.036 0.122
2456115.61282453 16.115 0.13
2455434.65834223 16.322 0.162
2456109.64102519 16.194 0.144
2456161.56627288 16.303 0.158
2456020.7677059 16.202 0.147
2456094.67810458 16.187 0.143
2456480.70307838 16.164 0.137
2456476.55561724 16.098 0.135
2456477.52743466 16.218 0.149
2456511.61833425 16.167 0.144
2456476.61999909 16.303 0.16
2456742.84715366 16.194 0.147
2456102.58549545 16.082 0.133
2456102.73475181 16.179 0.145
2456127.58678205 16.239 0.154
2456526.60220779 16.152 0.145
2457229.55223349 16.231 0.158
2456510.61628162 16.234 0.157
2457229.74547919 16.193 0.161
2456114.62605421 16.211 0.149
2456464.77626912 16.275 0.157
2455829.59314994 16.436 0.194
2456512.63053775 16.241 0.16
2455844.54941545 16.486 0.194
2456734.80947703 16.078 0.142
2456538.59069138 16.297 0.172
2456477.57984695 16.357 0.177
2456095.63274054 16.217 0.156
2456106.7700705 16.21 0.153
2456162.64197332 16.274 0.164
2456536.5384378 16.185 0.154
2456537.6098039 16.199 0.158
2456745.89754341 16.322 0.177
2456132.64440217 16.357 0.176
2456790.65793362 16.184 0.157
2456479.56274835 16.266 0.171
2456125.72347952 16.365 0.191
2455794.69893252 16.401 0.188
2456806.71366909 16.44 0.201
2455858.51018585 16.509 0.213
2456573.49646966 16.364 0.193
2457225.505621 16.263 0.174
2457273.56285804 16.473 0.211
2456510.48315386 16.406 0.219
